,lat,lon,Date_Mid_Greenup_Phase_1,Date_Mid_Senescence_Phase_1,EVI2_Growing_Season_Area_1,EVI2_Onset_Greenness_Increase_1,EVI2_Onset_Greenness_Maximum_1,Growing_Season_Length_1,Onset_Greenness_Increase_1,Onset_Greenness_Maximum_1,Rate_Greenness_Decrease_1,Rate_Greenness_Increase_1,lat_x,lon_x,year_x,temp_all,temp_spring,temp_autumn,temp_summer,Unnamed..0,AOT40_all,O3_all,AOT40_spring,O3_spring,AOT40_autumn,O3_autumn,AOT40_summer,O3_summer,LC_Prop1,LC_Prop2,LC_Prop3,LC_Type1,LC_Type2,LC_Type3,LC_Type4,LC_Type5,year_y,co2_spring,co2_summer,co2_autumn,co2_all
999,34.2572,109.06,108.5,293.125,40.07375,0.1144125,0.2986125,270.25,71.25,145.875,0.0025,0.003625,34.2572,109.06,2018.5,287.0568581,285.2605201,294.2893827,296.8832741,456,30307.49,20.35880157,8251.6699,20.81466214,15012.84448,25.19446081,21633.44478,31.89776095,22,9,20,13,13,10,8,9,2018.375,406.6779293,405.4579922,405.091052,406.186592
1000,34.2629,108.993,99.75,288,31.14875,0.0954625,0.2990125,275.75,67.875,131.625,0.00245,0.00415,34.2629,108.993,2018.5,287.2377991,285.42987,294.4668839,297.0459659,455,34052.02013,23.49960536,8493.41605,23.92986026,17681.53003,29.08354654,24861.95295,36.16681876,32,9,30,13,13,10,8,9,2018.375,407.0706636,405.405488,405.1407441,406.3808265
1001,34.2713,108.954,96.25,292,25.155,0.11205,0.305775,274.5,73,119.75,0.002325,0.005975,34.2713,108.954,2019,287.6885152,285.9448934,295.0780383,297.8590587,458,38259.76745,23.17872113,9468.9857,23.30609793,19296.14575,28.87918374,28310.8737,37.52938487,32,9,30,13,13,10,8,9,2018.75,408.0424915,406.4533496,406.2873577,407.3777642
1002,34.2749,108.882,107.375,283.875,27.72875,0.1149,0.24095,274.5,60.25,156.375,0.0021,0.001725,34.2749,108.882,2018.5,287.6469129,285.9714006,294.8756468,297.5676335,454,39403.32853,24.41064974,10829.9581,25.20956942,19637.4922,29.8819121,27830.0974,37.01573455,32,9,30,13,13,10,8,9,2018.375,407.0706636,405.405488,405.1407441,406.3808265
1003,34.2761,117.179,120.25,279.5,21.2175,0.07345,0.1841125,265.125,63.375,172,0.0018,0.0013375,34.2761,117.179,2018.5,288.8372623,286.6256501,296.4923114,299.0254123,174,53787.12005,31.53293203,19513.97843,35.64980286,20559.42835,35.15834336,30772.06823,42.57183929,20.375,9,19.125,13,13,10,8,9,2018.375,406.3455426,405.6036469,405.4059045,406.1078829
1004,34.2778,117.2933,112.75,278.75,33.87875,0.1294375,0.28555,258.125,51.125,184.5,0.0037875,0.0015,34.2778,117.2933,2018.5,288.7750159,286.5475639,296.4470642,298.9724644,179,44993.3477,28.75135703,16324.50875,32.83980853,16609.12718,31.11927987,25531.88137,38.05095775,22,9,20,13,13,10,8,9,2018.375,406.3455426,405.6036469,405.4059045,406.1078829
1005,34.29,117.1814,118.8333333,288.1666667,29.10166667,0.11505,0.247233333,280.5,59.66666667,171.8333333,0.001933333,0.001583333,34.29,117.1814,2019.5,288.9362235,286.7932018,296.4719996,299.1434359,1535.833333,54227.82603,32.29246922,18767.13963,35.5209547,20549.96237,35.37351838,31392.2968,42.90993403,28.66666667,9,26.66666667,13,13,10,8,9,2019.333333,408.4426716,407.7212507,407.585411,408.2519384
1006,34.2911,117.244,115.5,286.5,30.4825,0.1112,0.2532875,283.125,56.875,170.625,0.002275,0.0016375,34.2911,117.244,2018.5,288.8372623,286.6256501,296.4923114,299.0254123,178,51016.07698,31.2717242,17971.74953,34.79241963,18693.6126,33.80428253,29134.8941,41.26973907,22,9,20,13,13,10,8,9,2018.375,406.3455426,405.6036469,405.4059045,406.1078829
1007,34.2956,108.7096,109,294,34.065,0.1417,0.3113,274.5,56,162,0.0033,0.002,34.2956,108.7096,2021.5,287.476539,285.7541581,294.4800643,297.5737536,1921,22918.5768,25.8814041,6392.2996,24.03812804,9095.6296,35.93509731,16256.7186,38.54459467,31,9,30,13,13,10,8,9,2021,412.52964,411.5350603,410.9996007,412.1824301
1008,34.3017,107.0708,105.5,280,90.33,0.1891125,0.6571375,252.375,81.625,129.5,0.0055,0.0145625,34.3017,107.0708,2018.5,283.8899469,282.133283,290.6450716,293.0261436,847,25974.4349,24.50186663,9737.997175,27.37054525,11382.64245,26.66059432,15069.39935,31.28443682,21.125,20,20,8.125,8.125,4,4,4,2018.375,407.4193121,408.9183905,405.2335689,414.5327861
1009,34.3083,117.192,121.5,289,26.405,0.0928,0.3254,269.5,60,183.5,0.00355,0.00245,34.3083,117.192,2015.5,288.5403788,286.1229949,296.5532467,298.6713417,175,41568.8791,29.34470199,16488.8425,31.63028728,16679.0934,31.23277635,22226.4692,35.93659654,22,9,20,13,13,10,8,9,2015.5,400.0541558,399.2508355,398.8673853,399.6757162
1010,34.3155,108.673,97.5,286.25,36.40125,0.0995125,0.2692625,278.125,65.25,129.75,0.00205,0.0033625,34.3155,108.673,2018.5,287.3341082,285.6636123,294.528752,297.2264977,835,38865.9619,25.1729143,11165.65533,26.37982598,18950.6096,30.71605936,26755.7566,37.65728896,32,9,30,13,13,10,8,9,2018.375,407.0706636,405.405488,405.1407441,406.3808265
1011,34.3164,108.7369,108,293,40.73,0.1145,0.3183,263,70,146,0.0032,0.0033,34.3164,108.7369,2015,287.3570796,285.450976,294.5910657,296.6666004,836,32932.4742,25.30909995,10237.1558,31.2134382,16715.2778,29.82201789,22215.5908,36.66227108,32,9,30,13,13,10,8,9,2015,399.8544562,397.8867389,397.96278,399.0725284
1012,34.3213,109.051,103.875,288.75,34.41375,0.14715,0.3696,275.5,70.375,137.25,0.002725,0.0043,34.3213,109.051,2018.5,287.0990802,285.3428968,294.3499482,297.0071269,466,36840.54875,23.31103607,9982.469675,23.76909015,18282.6753,29.20577548,26003.94213,36.65037101,28.125,9,33.875,13,13,10,8,9,2018.375,406.6779293,405.4579922,405.091052,406.186592
1013,34.343,106.0055,122.5714286,273.7142857,77.07714286,0.196985714,0.685571429,230.5714286,87.71428571,140.2857143,0.007771429,0.012628571,34.343,106.0055,2018,282.2512298,280.5113961,288.9802997,291.2713799,1420.857143,30722.56394,34.16105988,16406.4358,39.52834576,8663.163771,31.55518544,11853.73497,34.41679421,14,10,10,4,4,6,4,4,2018,406.4269784,408.3869698,404.2466795,412.1572432
1014,34.3474,108.935,102.5,287.625,28.2175,0.1326875,0.3187375,271.5,64.375,140.75,0.0028125,0.003575,34.3474,108.935,2018.5,287.6469129,285.9714006,294.8756468,297.5676335,460,38294.85375,24.68702745,11043.95298,25.45810654,18242.16988,29.97606843,26382.76203,37.2594202,24.5,9,22.5,13,13,10,8,9,2018.375,407.0706636,405.405488,405.1407441,406.3808265
1015,34.3497,107.2058,105.6666667,281.5,27.55833333,0.098566667,0.226633333,274.8333333,62,149.3333333,0.001816667,0.001883333,34.3497,107.2058,2018.833333,284.4792399,282.6576434,291.2040617,293.6022008,852.1666667,30693.199,24.3047679,9291.5637,25.62382853,16216.94203,28.9995868,20096.47617,34.24165189,32,9,30,13,13,10,8,9,2018.666667,407.8778669,406.0816354,405.8476746,407.1906907
1016,34.3528,107.3906,91.28571429,293.2857143,31.92714286,0.1196,0.257814286,297.7142857,42.85714286,144.7142857,0.001942857,0.001771429,34.3528,107.3906,2018.285714,285.1978474,283.3454595,292.1013396,294.505744,850.8571429,27054.86849,22.56305629,8093.5074,23.79081912,13611.01066,26.58720415,18243.86666,32.22755612,22,9,20,13,13,10,8,9,2018.142857,406.9615264,405.1397866,404.8597704,406.243196
1017,34.3547,107.1431,99.625,283.75,33.7625,0.1146625,0.2634,268.625,62.125,139.625,0.0021,0.0026,34.3547,107.1431,2018.5,287.0490387,285.4003169,293.8822858,296.4430633,849,25306.07648,22.57953166,8532.1181,25.03789153,11944.50433,25.83628326,15976.39335,31.03528976,22,9,20,13,13,10,8,9,2018.375,407.4193121,405.4808905,405.2335689,406.6577861
1018,34.3617,108.7233,105.625,278.75,26.13375,0.1011125,0.223975,263.125,65.625,149.75,0.001875,0.00205,34.3617,108.7233,2018.5,288.0050677,286.415706,295.3635686,298.2316107,836,38463.71175,25.39957609,10586.80233,26.85409245,18875.76958,30.5902409,26913.46215,37.54559882,32,9,30,13,13,10,8,9,2018.375,407.0706636,405.405488,405.1407441,406.3808265
1019,34.3622,107.2386,104.5,288,29.85375,0.0978375,0.2416875,287.75,49.5,161.25,0.0018125,0.001675,34.3622,107.2386,2018.5,287.0683102,285.3973747,293.9742943,296.5469087,853,26984.74608,22.38167899,9357.17995,24.70778414,12275.2956,25.5243477,16576.84633,30.77721494,28.25,9,26.25,13,13,10,8,9,2018.375,407.4193121,405.4808905,405.2335689,406.6577861
1020,34.3672,107.1906,100.625,286,25.04625,0.1044875,0.2133625,260.75,74.875,126.5,0.0013625,0.0033375,34.3672,107.1906,2018.5,287.0490387,285.4003169,293.8822858,296.4430633,848,25575.88503,22.79063035,8435.2455,25.06839697,12393.84248,25.80867463,16395.84458,30.83826527,32,9,30,13,13,10,8,9,2018.375,407.4193121,405.4808905,405.2335689,406.6577861
1021,34.3731,109.2186,105.125,292.375,28.72625,0.091775,0.224725,279.875,60,150.375,0.001975,0.00195,34.3731,109.2186,2018.5,287.5219147,285.8512416,294.8513569,297.6415693,463,38371.85308,26.41945101,9760.99675,26.5379999,19108.4598,32.53034814,27784.76895,39.77778236,32,9,30,13,13,10,8,9,2018.375,406.6779293,405.4579922,405.091052,406.186592
1022,34.3739,107.1186,103.125,284.75,35.18625,0.1245625,0.2871,271.375,61.25,145,0.0021625,0.0025875,34.3739,107.1186,2018.5,286.5751246,284.8907612,293.3720817,295.8863683,850,28710.14398,25.10137129,9641.53975,27.97999775,13314.47068,27.79558606,18194.18258,33.38499391,22,9,20,13,13,10,8,9,2018.375,407.4193121,405.4808905,405.2335689,406.6577861
1023,34.3948,115.6293,132.5,283.625,24.2325,0.1131875,0.230875,249.75,76.125,190.875,0.0023125,0.0013875,34.3948,115.6293,2018.5,289.1781784,287.1591158,296.7462971,299.4370819,1191,48266.24238,32.12138564,15733.35243,34.7123021,19297.4148,36.41180414,28914.809,43.42695949,24.5,9,22.5,13,13,10,8,9,2018.375,406.4481855,405.4144683,405.3397525,406.0219077
1024,34.3956,108.7197,114.6666667,285.6666667,27.35,0.114233333,0.245666667,283,54.66666667,185,0.001833333,0.0013,34.3956,108.7197,2021,287.8712683,286.5216703,294.7772767,297.9347534,835,34478.72633,24.06343674,10229.3392,25.60784087,15866.85493,27.98782519,23670.45087,34.78456371,22,20,20,9,9,4,1,1,2020.666667,411.8820119,410.2864429,409.8984791,411.2694741
1025,34.402,115.6578,109.25,288.25,26.6825,0.077,0.2076,276.75,54.5,164,0.002,0.001525,34.402,115.6578,2016.5,288.9667077,286.8918004,296.8551898,299.2453758,1191.25,49793.74215,31.39525624,21389.48255,37.14401381,16107.306,33.16516349,24334.63315,40.08155252,29.5,9,27.5,13,13,10,8,9,2016.5,402.4941136,401.3514263,401.2018926,401.9282915
1026,34.4045,115.6458,106.375,276.25,27.315,0.1061875,0.226725,274.25,55.125,163,0.0018875,0.0014125,34.4045,115.6458,2018.5,289.1781784,287.1591158,296.7462971,299.4370819,1190,56064.57843,34.40341165,19522.97253,37.6642131,21794.04588,38.43895528,32395.0962,45.64124368,24.5,9,22.5,13,13,10,8,9,2018.375,406.4481855,405.4144683,405.3397525,406.0219077
1027,34.4078,108.6396,129,282.5,28.18,0.18995,0.4279,269.5,70,194,0.0032,0.0024,34.4078,108.6396,2021.5,287.8756021,286.1924224,295.0049471,298.3037341,1848,39099.3158,26.70715984,10058.1976,27.14015798,20029.3099,32.52908386,28192.0977,39.05391933,22,20,20,9,9,4,1,1,2021,412.52964,411.5350603,410.9996007,412.1824301
1028,34.4285,115.6702,116.3333333,278.3333333,24.04166667,0.1391,0.268933333,263.8333333,58,174.6666667,0.002683333,0.001916667,34.4285,115.6702,2019.5,289.3106299,287.3339363,296.7649783,299.6235752,1189.333333,51596.9317,33.23119682,16563.1831,35.96928468,20179.91647,36.68934065,30901.83633,44.40879661,22,9,20,13,13,10,8,9,2019.333333,408.4718251,407.5546761,407.5399799,408.1509425
1029,34.4422,117.4754,136,277.5,37.115,0.12935,0.30315,292,54,187.5,0.0023,0.00165,34.4422,117.4754,2021.5,288.8019213,286.5554924,296.2153877,299.1629099,1652,62940.8341,36.20492575,20465.8768,38.90263253,25200.5412,40.46453863,36606.0095,46.79390733,22,9,20,13,13,10,8,9,2021,412.1999955,411.3133291,411.1036106,412.0058135
1030,34.4465,115.6071,137,281,35.58333333,0.1324,0.317833333,268.6666667,59.66666667,202,0.003466667,0.001366667,34.4465,115.6071,2021,289.2749439,287.5539758,296.3386433,299.4482494,1600,54015.88753,34.03413837,16718.47833,36.59364387,21554.8298,37.72773813,32367.6186,45.05254957,22,9,20,13,13,10,8,9,2020.666667,411.5991954,410.4039641,410.4220207,411.125453
1031,34.4714,100.2561,152.375,276.75,30.0975,0.1325375,0.34265,198.625,116.375,188.5,0.003775,0.0040375,34.4714,100.2561,2018.5,270.5617516,268.0653263,278.0644626,280.2063549,1445,43883.50858,37.74633969,18525.38195,40.23770374,13888.90213,38.78383918,18060.14865,41.25621543,31,9,30,13,13,10,8,9,2018.375,412.5072137,410.6573324,410.8534813,411.7189835
1032,34.4877,109.4974,108.5,284.5,31.13625,0.0946,0.241575,261,72.375,144.375,0.002225,0.0026,34.4877,109.4974,2018.5,288.7156013,287.208585,295.9462049,298.849523,855,36202.36485,24.48614386,10396.4005,25.84275619,17372.46483,30.04162981,24705.53618,36.65839532,32,9,30,13,13,10,8,9,2018.375,406.6779293,405.4579922,405.091052,406.186592
1033,34.493,109.4636,100.125,278.625,27.3325,0.0846125,0.2111625,282.5,53.375,147,0.0018375,0.001725,34.493,109.4636,2018.5,288.7192151,287.1780066,296.0117618,298.9089875,856,43839.248,26.62442024,11499.00958,27.16258209,22540.22705,33.24679742,30793.08815,40.06050232,32,9,30,13,13,10,8,9,2018.375,406.6779293,405.4579922,405.091052,406.186592
1034,34.5023,109.4259,104,291.8333333,30.245,0.162066667,0.3419,283.8333333,58.16666667,156.3333333,0.002866667,0.002466667,34.5023,109.4259,2019.5,288.6551723,287.2747679,295.780165,298.8119148,857.3333333,40828.64133,26.61138581,12657.43917,28.04175357,18472.74217,31.95794823,27051.59557,39.05069189,31.16666667,9,30,13,13,10,8,9,2019.333333,408.7635546,407.4704302,407.092785,408.2259099
1035,34.5101,109.5293,113.75,285.25,41.95125,0.1964125,0.4428125,272.125,61.75,165.75,0.0034125,0.003275,34.5101,109.5293,2018.5,288.7156013,287.208585,295.9462049,298.849523,854,30875.0954,24.4934324,9056.01395,25.62793977,14086.19683,29.34893884,20716.43955,36.54626332,31,9,30,13,13,10,8,9,2018.375,406.6779293,405.4579922,405.091052,406.186592
1036,34.5236,109.09,107.5,272,36.765,0.1514,0.3316,269,61.5,163,0.00245,0.0023,34.5236,109.09,2021.5,289.1001374,287.6545035,296.0781522,299.6136625,1919,35701.3347,24.84871434,8649.7208,24.22742919,17623.5365,30.96698533,26110.9979,37.55841751,22,9,20,13,13,10,8,9,2021,412.4082261,411.3734322,410.826051,412.0040843
1037,34.5538,105.8945,109.75,281,18.08,0.071725,0.1613875,244.375,77.875,141.125,0.001575,0.0018875,34.5538,105.8945,2018.5,283.9428627,282.1715232,290.9217829,293.3834271,1423,26644.16398,27.34437181,10301.30768,30.31618304,12026.02838,31.47361347,15336.58735,35.09417152,20.375,9,19.125,13,13,10,8,9,2018.375,407.2648626,405.6018961,405.4059318,406.6817828
1038,34.5578,117.7276,113.625,276.5,32.54875,0.0978375,0.254075,273.75,56.125,177.625,0.00225,0.0017125,34.5578,117.7276,2018.5,288.3720412,286.0611186,296.1256576,298.6122907,558,46251.63978,30.30742114,15544.9437,33.51321702,19061.17345,33.25977572,27099.29503,39.29715406,22,9,20,13,13,10,8,9,2018.375,406.3455426,405.6036469,405.4059045,406.1078829
1039,34.5589,113.8374,113.5,286.5,35.4,0.1729,0.346,288,57.5,168.5,0.00255,0.002,34.5589,113.8374,2021.5,289.1852974,287.5264104,295.9168024,299.5057934,1907,61850.8024,34.63176646,16050.7297,35.28781545,28177.8577,40.36318547,41185.1171,48.08368048,22,9,20,13,13,10,8,9,2021,411.9647784,410.8587746,410.9068869,411.675633
1040,34.5786,105.7205,103.875,292,29.00625,0.0813375,0.21415,260.875,72.5,137.25,0.0021625,0.0029625,34.5786,105.7205,2018.5,283.7705081,281.9410764,290.8343092,293.2698706,1422,24157.47038,25.63742122,9189.15305,29.02034094,10286.85578,28.54577817,14105.73735,33.07939442,32,9,30,13,13,10,8,9,2018.375,407.2648626,405.6018961,405.4059318,406.6817828
1041,34.5885,119.176,115.25,284.5,25.0725,0.0860625,0.204075,276.25,58.625,166.375,0.0017375,0.0014125,34.5885,119.176,2018.5,288.289804,285.5741754,296.2087081,298.4846587,170,47865.18278,34.19527276,19914.26175,39.38089142,18058.20373,36.98296992,23386.38993,41.00017122,23.25,9,21.25,13,13,10,8,9,2018.375,406.8916933,405.7280039,405.4971441,406.2701931
1042,34.5896,119.141,105,289,23.1,0.08585,0.2006,266,63,147,0.00165,0.00175,34.5896,119.141,2015.5,288.1042894,285.2357065,296.2489111,298.1714664,170,49521.2194,35.42887557,22171.6197,40.06165508,18684.58,36.32769332,22403.8466,38.75972905,32,9,30,13,13,10,8,9,2015.5,401.1548335,399.311717,398.9915167,400.0551344
1043,34.5911,119.1478,135.3333333,292,34.87333333,0.134983333,0.2981,256.3333333,75.5,175.3333333,0.002783333,0.0021,34.5911,119.1478,2019.5,288.3516422,285.6869983,296.1953071,298.5890561,1539.166667,50705.65223,34.22010118,22584.57493,40.27614499,17147.36183,35.75102409,24582.40157,41.06684686,22,9,20,13,13,10,8,9,2019.333333,408.8039798,407.8667662,407.6656866,408.3418794
1044,34.623,112.3844,111.875,275.75,16.735,0.1542125,0.3604,256.875,77.5,149.125,0.0032125,0.004275,34.623,112.3844,2018.5,288.684483,287.038316,295.9586268,298.8866597,733,59125.0231,32.50987263,17163.09275,33.34882636,27428.10045,38.45251692,39559.99465,46.8220815,26.5,9,25,13,13,10,8,9,2018.375,406.6369211,405.2882378,405.2232134,406.0448355
1045,34.6258,112.4267,105.375,280.375,25.6075,0.111875,0.2860125,267.75,70.125,142.25,0.0024125,0.0032,34.6258,112.4267,2018.5,288.6009088,286.9624867,295.8579809,298.8056381,734,51591.60318,30.95090116,14946.77803,32.23100287,23661.93053,36.54868896,34682.98178,44.68844851,32,9,30,13,13,10,8,9,2018.375,406.6369211,405.2882378,405.2232134,406.0448355
1046,34.6326,112.6005,117.5,289.5,37.775,0.1534,0.3348,300,51,195,0.0024,0.00155,34.6326,112.6005,2021.5,289.0253607,287.3675509,295.7873411,299.4907311,1695,49391.504,30.30639383,13528.534,30.93179591,20997.5058,34.20030746,33906.4773,42.80096393,22,20,20,9,9,4,1,1,2021,412.340567,411.1875096,411.2575152,411.9266717
1047,34.6332,112.4951,117.5,281,37.79,0.1503,0.33585,272,66.5,185,0.0025,0.0019,34.6332,112.4951,2021.5,288.8170053,287.1415163,295.5627323,299.218062,1696,50535.788,31.79560788,13448.7368,32.06001618,20385.2694,35.77243229,35162.1235,45.16872102,31,9,30,13,13,10,8,9,2021,412.340567,411.1875096,411.2575152,411.9266717
1048,34.6516,112.3931,111.125,280.375,26.3075,0.0887875,0.21655,264.75,69.125,154.75,0.0019,0.00195,34.6516,112.3931,2018.5,288.6009088,286.9624867,295.8579809,298.8056381,729,51670.32435,30.56179763,15357.1025,31.75674821,23200.00393,35.9687108,34644.78368,44.53884561,32,9,30,13,13,10,8,9,2018.375,406.6369211,405.2882378,405.2232134,406.0448355
1049,34.6539,119.2413,149,264,30.88,0.2192,0.4023,234,88,210,0.0031,0.002,34.6539,119.2413,2021,288.3339046,285.5065585,296.2893376,298.4024649,1769,59176.02,39.28597113,19867.9486,42.37748892,23757.073,42.56755283,30904.7564,46.09962335,22,9,20,13,13,10,8,9,2021,411.2545867,410.5104745,410.1589948,411.169732
1050,34.6575,109.2,103.2,294.4,24.522,0.12738,0.28602,293,58,149,0.00196,0.00222,34.6575,109.2,2017.6,288.9196237,287.5680585,296.442057,299.2957414,461.8,42429.79888,27.04249114,10853.28688,26.22256,22058.77468,34.60758638,30023.54048,41.12943938,31,9,30,13,13,10,8,9,2017.6,404.9081894,403.5346996,403.3754667,404.3842627
1051,34.662,112.3677,105,287.5,31.31,0.1082,0.2589,282.5,57.5,152,0.00215,0.00205,34.662,112.3677,2021.5,288.663923,286.9778051,295.4071701,299.0174759,1946,49530.2212,31.06541147,12794.5979,30.34522885,21564.618,35.94086913,34701.7845,44.44483104,32,9,30,13,13,10,8,9,2021,412.340567,411.1875096,411.2575152,411.9266717
1052,34.6686,112.4433,109,266.5,25.3925,0.102775,0.231925,256.25,68.25,149.5,0.002,0.002275,34.6686,112.4433,2018.5,288.8198694,287.3039418,296.1486042,299.0089027,1546.75,60219.45635,31.73678718,18193.785,33.30487121,25930.9404,36.49974283,40492.6043,46.62493312,32,9,30,13,13,10,8,9,2018.5,406.6856236,405.4430192,405.3826761,406.1594725
1053,34.6692,112.3628,117.3333333,274.6666667,28.98,0.090716667,0.235883333,265,60.5,164.1666667,0.002116667,0.001883333,34.6692,112.3628,2017.5,288.5799041,286.9573806,296.0082512,298.7350255,727.6666667,47705.7222,27.96664776,16006.3838,30.62320356,20622.39313,32.12749334,30323.1164,39.63911605,32,9,30,13,13,10,8,9,2017.5,404.7357058,403.3218138,403.2117795,404.0842234
1054,34.67,112.4333,98.5,291,29.645,0.0792,0.2073,255.5,71,125.5,0.00195,0.0031,34.67,112.4333,2015.5,288.4270587,286.6105982,296.1019769,298.6002507,729,31724.2432,28.80513573,15769.0521,29.39854404,10474.2773,34.25616713,15467.1342,36.86929201,32,9,30,13,13,10,8,9,2015.5,400.8358701,399.079403,398.8699864,399.9337253
1055,34.6781,112.4388,107.5,295,24.31,0.10755,0.2129,275.5,64.5,158.5,0.002,0.00135,34.6781,112.4388,2021.5,288.663923,286.9778051,295.4071701,299.0174759,1947,48089.768,30.82528844,12495.9606,30.81922116,20836.8039,35.72711162,33864.028,44.67310791,32,9,30,13,13,10,8,9,2021,412.340567,411.1875096,411.2575152,411.9266717
1056,34.6871,112.4657,119.25,278.125,22.355,0.0896875,0.190175,258.75,70.625,174.5,0.0019,0.0012375,34.6871,112.4657,2018.5,288.7674996,287.1326654,296.055096,299.0261891,731,49514.7782,28.50486479,14978.85635,29.9788488,21314.78575,33.30684975,32865.89938,41.90920407,32,9,30,13,13,10,8,9,2018.375,406.6369211,405.2882378,405.2232134,406.0448355
1057,34.6886,112.494,107.875,280.25,34.05,0.134775,0.28575,278.5,64.125,151.75,0.00195,0.0022375,34.6886,112.494,2018.5,288.7674996,287.1326654,296.055096,299.0261891,732,46600.87603,28.26664168,13077.77898,29.16680484,21106.57908,33.45738177,31982.42728,41.83200675,32,9,30,13,13,10,8,9,2018.375,406.6369211,405.2882378,405.2232134,406.0448355
1058,34.6972,119.3581,136.3333333,283.3333333,27.42833333,0.166633333,0.375866667,256.1666667,66.83333333,190.1666667,0.00355,0.002216667,34.6972,119.3581,2019.5,288.2912411,285.171931,296.3748742,298.4560653,1531.833333,48950.3018,34.40151856,21953.73237,40.06717134,15864.81433,35.2842775,23455.2855,40.46299243,22,9,20,13,13,10,8,9,2019.333333,408.8039798,407.8667662,407.6656866,408.3418794
1059,34.6984,119.348,136.5,276.5,26.885,0.1404,0.2413,248,84.5,184.5,0.00175,0.00115,34.6984,119.348,2015.5,288.0187576,284.7243941,296.3252276,298.0323073,172,60162.1434,38.60674774,24797.9872,41.68977186,25719.8889,41.87352156,30440.8704,44.36254302,22,9,20,13,13,10,8,9,2015.5,401.1548335,399.311717,398.9915167,400.0551344
1060,34.7167,111.1,103.5,288.5,33.975,0.10865,0.2683,272,59,148,0.00275,0.00225,34.7167,111.1,2021.5,287.2616507,285.5746215,294.1471646,297.5735268,1914,45757.1812,30.96337687,13144.605,32.10932153,20129.3478,35.91073744,30862.0379,42.53565143,22,9,20,13,13,10,8,9,2021,412.6389067,411.8160214,411.5560404,412.2390601
1061,34.7178,113.7329,112.7142857,279.1428571,26.93,0.118471429,0.242585714,270.5714286,68.57142857,159.1428571,0.001857143,0.001814286,34.7178,113.7329,2019,289.57665,287.9928726,296.8426153,299.8897096,314.1428571,53054.35189,30.22258255,16072.41854,32.08631752,22558.32437,35.32633561,34596.96269,44.02971964,32,9,30,13,13,10,8,9,2018.857143,407.4015825,406.3057287,406.2955205,406.9937997
1062,34.74838,113.60532,107.375,276.25,25.27,0.0919,0.210125,256.75,74.125,140.5,0.0016875,0.00295,34.74838,113.60532,2018.5,289.3956942,287.7809191,296.6977857,299.650525,316,50059.12958,30.4236129,15020.6608,32.68406074,23361.8984,36.31833081,32587.641,44.00555514,32,9,30,13,13,10,8,9,2018.375,406.4300183,405.2497761,405.1916467,405.9608885
1063,34.7525,113.64164,111.125,281.875,28.85625,0.10345,0.239025,269.125,68.875,157.125,0.0018875,0.0022625,34.7525,113.64164,2018.5,289.5015743,287.8996872,296.8127759,299.7615824,317,50606.72085,30.19558228,14707.36155,32.12940813,21857.37553,34.98677196,34002.3238,44.00194704,12.625,9,11.875,13,13,10,8,9,2018.375,406.4300183,405.2497761,405.1916467,405.9608885
1064,34.76122,113.69031,112,273.25,25.99625,0.0859125,0.21035,261.25,71,147,0.0018375,0.002175,34.76122,113.69031,2018.5,289.5015743,287.8996872,296.8127759,299.7615824,310,62452.85728,32.8138005,20525.49008,36.05883313,26014.40173,37.61451262,39326.7075,46.7395173,12.625,9,11.875,13,13,10,8,9,2018.375,406.4300183,405.2497761,405.1916467,405.9608885
1065,34.77134,113.65724,111.25,280.625,25.135,0.068175,0.1910625,265.5,68.375,148.375,0.00215,0.002425,34.77134,113.65724,2018.5,289.5015743,287.8996872,296.8127759,299.7615824,311,56920.26863,31.56557004,15943.71843,32.7191254,25564.50625,37.22350636,38389.8566,46.16939527,32,9,30,13,13,10,8,9,2018.375,406.4300183,405.2497761,405.1916467,405.9608885
1066,34.77172,113.73961,108.2857143,276.4285714,25.99714286,0.1434,0.310785714,269.1428571,66.28571429,152.4285714,0.002542857,0.003371429,34.77172,113.73961,2019,289.57665,287.9928726,296.8426153,299.8897096,315.1428571,59705.2768,32.4397857,18705.52303,35.2060196,24913.10597,37.12028347,38732.05343,46.43059992,26.28571429,9,24.28571429,13,13,10,8,9,2018.857143,407.4015825,406.3057287,406.2955205,406.9937997
1067,34.7745,117.5852,132.6666667,285.6666667,14.57,0.200233333,0.43985,260.8333333,71.83333333,183.5,0.004183333,0.002966667,34.7745,117.5852,2018.5,288.170144,285.9622174,295.8797625,298.3890883,557,55817.51243,33.88735279,20429.90577,37.75949822,22421.25497,37.21288964,30723.1191,42.74984622,32,9,30,13,13,10,8,9,2018.333333,406.3746577,405.5326887,405.2643041,406.0663248
1068,34.7752,111.1922,109.375,280.75,27.25125,0.090825,0.2157,266.75,69.5,149,0.0018,0.002075,34.7752,111.1922,2018.5,287.4125846,285.9141444,294.6737641,297.6061976,752,49572.08948,29.45506256,15619.9625,31.38873703,21812.4352,34.84742528,32045.7764,42.42376757,28.25,9,26.25,13,13,10,8,9,2018.375,406.5957992,405.4452656,405.2731183,406.1133838
