,lat,lon,AOT40_spring,AOT40_autumn,AOT40_summer,AOT40_all
1412,51.054558,12.141322,2105.767363,4199.144126,5718.281397,7834.116519
1413,51.05833172,3.729298172,1062.120833,2195.645833,3161.416667,4223.583333
1414,51.0612777,3.77526239,1363.123809,2382.252381,3527.028571,4891.566667
1415,51.06493,13.741397,1378.195133,3035.0294,4239.392007,5635.446525
1416,51.067417,19.448714,2283.86,2826.286667,4766.433333,7059.506666
1417,51.067439,19.448694,2604.829999,3207.011666,4760.701666,7445.758333
1418,51.119011,15.275539,3494.134853,4128.01254,6694.737382,10193.05499
1419,51.119194,6.042399,1329.902222,3547.861852,5043.676889,6380.524222
1420,51.1211,20.880631,2529.253333,3234.119999,6041.026666,8571.759998
1421,51.129378,17.02925,2746.769006,3172.992658,5128.508859,7909.152608
1422,51.1337167,5.60665922,1999.3,4660.92,6646.973333,8657.86
1423,51.15013609,3.80873543,1389.695833,2645.383333,3608.375,4998.279167
1424,51.154607,6.42561,1521.9202,3602.842541,5187.323652,6716.179163
1425,51.154843,9.031754,3401.867102,5446.840985,7427.852528,10841.14543
1426,51.175669,14.443771,2717.543926,4689.410414,6462.08857,9285.955651
1427,51.183782,7.052573,2585.570155,5108.397429,7272.711111,9880.731183
1428,51.204503,16.180513,2497.411819,4408.894594,6018.306077,8574.258088
1429,51.207944,10.450997,1862.307355,3554.598668,4945.403862,6809.02121
1430,51.25210341,4.491362028,1901.696296,3162.014815,4557.533333,6460.111111
1431,51.259431,22.569133,1706.718825,2205.360756,3194.240326,4901.822943
1432,51.27399,1.098061,1610.302147,1878.12305,2460.766194,4092.68564
1433,51.277613,7.231854,1710.512237,3599.178229,5305.901015,7026.798481
1434,51.291757,9.774588,5300.636157,6936.467134,9853.525939,15213.01913
1435,51.303394,6.819887,1621.005981,3517.2376,5290.441857,6921.702838
1436,51.303772,13.009406,3633.567607,6430.27691,8701.394488,12372.39448
1437,51.314248,9.483397,2675.438287,4036.959383,5847.070049,8532.194529
1438,51.31763,15.431719,4127.986003,4760.542725,7016.987693,11196.27722
1439,51.317905,12.297411,2340.729563,4664.464081,6521.988748,8878.835903
1440,51.321364,12.032141,2389.786049,5059.287285,6888.786055,9291.284489
1441,51.333333,10.867188,3656.501538,6010.556422,8110.289747,11789.63306
1442,51.337669,6.640242,1813.596311,4364.201666,6401.239489,8219.384414
1443,51.344164,12.377163,259.3498667,323.3908667,1323.997133,1583.347
1444,51.34879529,4.339709947,1872.471429,2942.357143,4294.190476,6166.766667
1445,51.360755,9.271233,3224.709966,5084.316548,7063.697645,10322.38852
1446,51.375988,12.425748,1871.759989,3441.077511,4622.868699,6511.435743
1447,51.396095,12.234054,2543.212311,5200.721081,7232.379843,9799.620258
1448,51.399084,21.147474,1471.45092,2990.481465,4388.764353,5886.244616
1449,51.404406,19.696956,2400.539801,3369.952872,4918.690899,7336.370741
1450,51.406846,6.965589,1806.586541,3958.082755,5622.130903,7446.136674
1451,51.407365,5.393328,1756.499333,3703.314296,5182.489111,6941.522075
1452,51.448797,7.582247,1930.604889,3936.457133,5647.154466,7596.769481
1453,51.45258,0.070766,499.9563369,875.6329634,1184.850231,1686.341477
1454,51.45309,-0.944067,599.9364668,1181.636772,1533.759085,2134.057273
1455,51.453459,6.86505,1567.785592,3672.356629,5367.837392,6943.924089
1456,51.462734,13.526796,3151.428416,5179.50875,7280.079416,10464.61008
1457,51.462839,-2.584482,456.5559121,758.51709,1014.662243,1471.345055
1458,51.468662,5.47235,1134.465852,2621.188148,3675.600222,4810.452814
1459,51.475778,11.98385,986.9762834,1634.835178,2655.77795,3642.754232
1460,51.47707,0.317969,490.4513687,680.1269088,865.7361756,1356.819653
1461,51.48178,-3.17625,494.884172,505.0341903,871.7441574,1372.124811
1462,51.48879,-0.441614,463.9845841,893.3267068,1197.833158,1661.916545
1463,51.496185,11.979056,1678.305445,3238.48644,5064.632607,6743.078393
1464,51.49633,-0.460861,142.8575457,369.8539968,449.198966,592.0565116
1465,51.497195,10.791404,1866.727287,3659.878497,5043.434845,6914.249785
1466,51.51844,5.14845,839.1913333,2571.651333,3349.857333,4189.048667
1467,51.52105,-0.213492,490.9530499,868.5945658,1371.827603,1863.685057
1468,51.52229,-0.125889,157.5348312,547.6338879,770.2301083,927.8173867
1469,51.52253,-0.154611,20.75248866,49.1085215,56.43239833,77.18488699
1470,51.52403,6.748363,1517.099541,3506.843608,5072.294075,6595.211083
1471,51.525955,6.97688,1166.625571,3256.765181,4958.512228,6126.156742
1472,51.536893,7.457409,1407.871343,3255.812314,4862.207657,6270.079
1473,51.54052,5.85307,1417.377222,3003.471333,4456.500222,5873.877444
1474,51.544206,0.678408,696.4058951,1266.338163,1530.34026,2226.746155
1475,51.55107,9.94976,2667.315631,3876.578826,5467.116353,8152.635691
1476,51.5645,14.3764,2915.557629,3956.126963,5938.09837,8888.493777
1477,51.58395,-3.770822,754.6641444,621.587097,960.6189785,1719.054769
1478,51.584128,-0.125254,905.4314678,1050.366246,1599.66792,2512.039588
1479,51.592208,7.569761,4433.289666,6471.589733,8406.203466,12869.66667
1480,51.60308,4.781016,1498.331481,3037.052148,4248.624148,5748.525259
1481,51.642656,15.127808,3464.927878,4572.446252,6511.670541,10045.99816
1482,51.651166,12.302866,2706.275647,4824.114677,6959.848719,9690.265101
1483,51.6538,-3.006953,1809.399261,988.5745082,1441.996161,3263.190925
1484,51.662435,11.043386,3070.749277,4361.64479,6140.380174,9253.912111
1485,51.667981,19.368683,2409.164006,3939.907461,5501.634436,7947.540555
1486,51.67286,6.629658,1869.9538,4590.428876,6246.018095,8122.907963
1487,51.673548,6.65512,975.3865333,958.2364,4262.430267,5237.8168
1488,51.698954,7.122684,2053.188326,3901.504266,5470.326644,7531.121711
1489,51.70884,9.55462,2449.704487,2951.905907,4036.387497,6502.232778
1490,51.746848,14.33447,3244.015037,4570.176518,6830.630444,10123.14348
1491,51.74795,18.049063,2789.660554,3156.409744,5225.452807,8071.123925
1492,51.748103,18.04931,3303.571593,4564.747381,7010.156216,10387.76793
1493,51.75805,19.529786,3282.126852,4826.620551,6948.067248,10268.18954
1494,51.75816,10.61248,6642.60219,8633.441999,12106.34284,19004.04579
1495,51.781784,-4.691462,1469.678204,645.9195489,984.2163971,2477.573565
1496,51.798629,10.618275,7675.869505,10058.25754,14225.78685,22382.94012
1497,51.799722,16.3175,1666.216408,2357.661684,3819.13812,5526.989283
1498,51.800658,4.708239,1552.704476,2660.66619,3824.143428,5376.98638
1499,51.835242,20.791912,3297.457826,3144.073598,4580.764206,7903.673463
1500,51.838221,5.856938,1456.798333,3019.970916,4305.291833,5762.996583
1501,51.839382,10.790143,2049.365745,4170.880817,5591.796383,7661.444602
1502,51.856692,19.421231,2449.213333,2648.235555,4312.044444,6765.546666
1503,51.862042,6.874469,2329.90195,3814.128483,5788.998425,8129.483149
1504,51.867411,4.355242,739.9771429,1783.29619,2308.244762,3050.934285
1505,51.869431,4.580058,640.5561904,1327.447619,1799.384762,2439.940952
1506,51.870852,12.663663,3057.221677,5435.173972,7797.476941,10883.65589
1507,51.8840917,-8.5330444,1326.061643,86.14959999,225.9696666,1567.585399
1508,51.896982,11.057442,1974.319821,4053.463857,5615.975927,7601.739905
1509,51.89749,14.0569,1439.586667,1886.933333,4450.793333,5900.713333
1510,51.897598,14.057064,3079.695333,3635.75975,5403.27275,8513.442082
1511,51.90012,-8.48637,2087.210221,177.8395555,608.5084442,2900.713777
1512,51.90158,10.48132,2395.304675,4013.724244,5566.673603,7980.842472
1513,51.911111,-8.475,1279.660533,69.94079999,456.3853333,1902.417333
1514,51.914233,4.479923,977.956476,1968.552857,2638.895143,3616.851619
1515,51.914883,4.32943,1314.259667,2886.000333,3978.131999,5292.391666
1516,51.921389,4.401389,628.2674072,1643.849629,2198.568889,2826.836296
1517,51.927111,4.461344,589.0323807,965.3209523,1310.37619,1899.408571
1518,51.932039,4.228025,1300.356,1910.996,2532.164,3832.52
1519,51.936535,7.611583,1991.061155,3867.368637,5691.427503,7693.799837
1520,51.938056,-10.240833,3031.515021,403.6238221,633.6395332,4150.679076
1521,51.939783,15.518861,2395.421918,4547.101784,6669.416585,9094.515033
1522,51.974489,4.923301,581.3186667,778.3413333,2664.518667,3245.837333
1523,52.023155,8.548362,1214.397444,2741.132859,3876.0734,5100.334466
1524,52.029194,23.149389,2345.760751,2412.507608,3688.47197,6045.363193
1525,52.039023,4.359376,1276.800889,2005.175704,2838.676815,4116.01311
1526,52.067748,5.120507,972.3754813,2006.802074,2782.499333,3754.887036
1527,52.077148,4.289185,958.7761902,2003.372285,2792.238857,3751.252857
1528,52.080625,21.111186,3548.159577,4064.804188,6589.134411,10139.55843
1529,52.089678,13.174949,2330.559999,2661.308889,5258.584444,7589.144444
1530,52.091801,6.605367,2444.278666,3444.218,4867.989333,7312.267999
1531,52.101308,5.128183,1281.548889,2562.379555,3544.510148,4826.317851
1532,52.105031,5.124464,788.8376664,2262.662833,3156.105333,3944.942999
1533,52.111621,5.708419,1493.994667,3159.110833,4350.689,5847.590999
1534,52.115725,21.237297,2353.318149,3028.882077,4989.244332,7380.923051
1535,52.127899,11.611464,2331.68191,3956.932033,5793.845032,8132.135204
1536,52.146264,14.638166,3325.230148,4404.903037,6645.143703,10004.83163
1537,52.160772,21.033819,2113.997437,2998.984533,4248.832012,6377.633916
1538,52.17017,9.06255,1670.261797,3086.342237,4217.081162,5899.742006
1539,52.172222,15.206667,3413.204533,4240.295307,5750.706821,9266.17025
1540,52.191728,20.837489,1941.004616,3145.840528,4778.237488,6740.222732
1541,52.194225,12.561389,3773.808266,5063.387999,7808.380266,11649.3992
1542,52.20153,4.987444,264.6504444,740.7862221,1208.316666,1472.967111
1543,52.207742,20.906073,2119.52985,3187.420233,5135.947733,7258.157832
1544,52.22174,-2.736665,1361.969221,1245.346258,1677.307859,3052.773242
1545,52.225633,18.269036,2853.138948,3704.319153,4991.537667,7880.88629
1546,52.22565,18.268927,727.2979267,1491.252223,2356.635097,3117.732037
1547,52.25534,8.05286,1932.185824,3629.205907,5327.849678,7276.429324
1548,52.268354,11.864763,2889.408854,4725.815841,6855.305473,9768.015755
1549,52.272257,-0.916605,2026.920066,2502.762742,3422.548108,5472.085343
1550,52.280939,20.962156,1210.315475,2525.065916,3325.382666,4540.937224
1551,52.285858,20.454653,3196.232542,2930.395162,4594.085608,7811.607705
1552,52.28881,-1.533119,919.0271918,870.5842354,1118.806811,2041.683339
1553,52.290864,21.042458,1437.6194,2073.904791,3102.511338,4541.967871
1554,52.296556,4.510817,1903.640133,1862.3028,2682.0884,4590.531733
1555,52.33468,14.52596,3066.351249,4304.868,6495.310583,9602.553749
1556,52.349703,13.424304,2790.085416,4064.696916,6146.674749,8964.136332
1557,52.359714,4.866208,1320.816296,2228.174074,3064.024444,4385.713333
1558,52.36292,9.70612,1798.581167,3291.559263,4654.650987,6458.203368
1559,52.388272,6.402933,1501.309833,2612.880083,3757.711,5259.676416
1560,52.389314,4.943822,950.7459258,1729.208889,2325.457037,3276.651111
1561,52.389983,4.887811,600.5761904,1051.197143,1312.683809,1916.085714
1562,52.398406,13.368103,3243.672333,5061.685416,7473.217583,10750.16841
1563,52.401352,13.059945,2847.544666,3907.365444,5628.446444,8494.319998
1564,52.40139,13.06016,1396.226667,1916.933333,4792.06,6188.286667
1565,52.407578,20.955928,2437.557443,3567.6176,5167.514466,7626.348123
1566,52.411563,-1.560228,808.9218366,1094.237367,1509.139914,2325.686641
1567,52.420319,16.877289,2053.473966,2678.815591,4027.689787,6093.100714
1568,52.420442,12.552303,2410.283629,3460.530592,5165.284296,7597.761703
1569,52.437165,-1.829999,1079.289201,1002.208383,1297.500259,2377.453512
1570,52.437722,15.122444,2200.721988,2083.748011,3024.203594,5227.49542
1571,52.44081,10.81638,2224.568477,3639.689966,5258.761219,7493.901142
1572,52.447697,13.64705,3816.771916,4712.248333,7091.911666,10958.50708
1573,52.473192,13.225144,2950.135833,3498.051333,5300.741916,8258.938332
1574,52.47609,-1.875024,464.0697098,405.2586437,579.0728174,1043.142527
1575,52.481346,-1.918235,1388.218333,1934.7243,2799.737972,4192.289055
1576,52.484168,13.123698,2915.704666,3636.751185,5609.338222,8542.249628
1577,52.489451,13.430844,2423.789111,3697.913481,5609.411259,8045.340813
1578,52.49855,7.31747,2706.06285,3467.93013,5591.252825,8307.144679
1579,52.501389,17.773464,3538.105226,4354.233381,5979.189072,9542.203114
1580,52.50385,-3.034178,2069.001082,1292.056459,1706.943417,3801.788261
1581,52.514072,13.469931,328.4846667,626.69,2277.22,2605.704667
1582,52.539504,13.048779,2310.476666,3263.763333,5636.763333,7947.24
1583,52.543041,13.349326,2179.825407,3354.49,5125.213481,7310.344591
1584,52.550938,19.709791,1794.58002,2698.837714,4271.667952,6071.725076
1585,52.556279,19.687672,1604.421681,2155.656449,3160.819136,4772.269936
1586,52.593136,11.172327,2116.344299,3373.250374,4748.351295,6874.292422
1587,52.602056,11.850274,2738.956259,4260.35382,6188.971498,8949.676053
1588,52.605621,-2.030523,1340.854317,1141.679599,1456.504978,2801.341479
1589,52.60853,12.885317,1116.266667,1642.266667,4190.653333,5306.92
1590,52.608609,12.885194,2788.772666,3739.044666,5377.21,8189.111833
1591,52.614193,1.301976,606.5009401,904.8259186,1108.302037,1716.284003
1592,52.619823,-1.127311,888.4999249,803.3507679,1072.445978,1961.711156
1593,52.644169,13.483079,2945.289481,3285.075703,4923.377333,7874.913036
1594,52.653269,13.296081,3256.564963,3179.060889,4929.936222,8196.540295
1595,52.656866,18.987368,3509.166666,3807.6,8357.566666,11866.73333
1596,52.738214,15.228667,1026.351632,1436.370585,2097.64879,3127.185416
1597,52.800773,10.756733,3137.441629,3556.551259,5414.46674,8581.49985
1598,52.82943,9.62295,2429.981363,3067.717327,4578.267128,7018.352386
1599,52.93189,12.809481,2353.050296,2760.877407,4292.622592,6655.589259
1600,52.95473,-1.146447,437.6953104,453.2340595,597.841074,1035.536384
1601,52.99796,7.94257,2073.215121,2778.153497,4334.559354,6414.531953
1602,52.99875,11.73846,2800.359703,3732.607777,5570.653407,8395.667184
1603,53.02821,-2.175133,545.2944044,567.6810731,655.7888223,1208.78593
1604,53.028647,18.666103,2042.728149,2600.880409,3868.719059,5926.819852
1605,53.060045,8.916966,1439.788083,2213.796083,3254.319083,4696.402583
1606,53.064262,14.285139,2743.31775,3005.73,4635.410333,7405.734416
1607,53.077151,8.81578,1886.094222,2974.811185,4308.255777,6205.072889
1608,53.078663,8.825173,262.1069998,347.7109999,662.5823332,924.6893328
1609,53.106944,-7.196389,1191.603777,162.9431105,252.8101464,1554.379109
1610,53.122325,14.382245,583.0817667,1460.379347,3393.346553,3976.42832
1611,53.129306,23.181744,2261.186667,1200.906667,2209.0,4474.12
1612,53.134083,17.995708,1226.434896,1808.19572,3088.514162,4322.115724
1613,53.134088,17.995712,1450.85667,2107.061896,2883.25646,4337.108183
1614,53.141303,13.031662,3235.541333,2464.99074,3772.942666,7013.037777
1615,53.180946,8.625456,1588.95437,2221.712667,3259.315926,4850.192148
1616,53.187222,-6.121667,1129.697184,331.6995278,349.48325,1905.981378
1617,53.215492,23.642153,2746.999002,1915.69327,3019.693763,5774.610244
1618,53.246535,6.608937,1250.176814,1964.769778,2673.771407,3924.669259
1619,53.24696,10.4565,1891.505507,2611.762575,4187.983801,6081.733791
1620,53.311839,-6.235316,868.8969308,149.9230133,332.9383778,1221.719805
1621,53.32669,-9.904444,4757.528931,225.1099999,752.6602666,6256.097063
1622,53.34633,-2.844333,568.8416174,539.3681639,740.6080106,1313.963462
1623,53.353889,-6.278056,426.6956346,115.6388333,154.6405,593.1505512
1624,53.36235,7.20726,2076.857665,2737.089228,3971.938943,6052.270226
1625,53.371306,-2.239218,854.1624635,647.8702964,905.642419,1760.041755
1626,53.37287,-3.022722,765.9958918,519.4333168,727.1973231,1495.088352
1627,53.378622,-1.478096,489.6028926,530.6078545,661.1799744,1151.135145
1628,53.380975,14.663347,1020.989451,2726.618291,3806.003782,4836.679419
1629,53.382338,10.540524,1439.898244,2381.186066,4215.487022,5655.385266
1630,53.396348,12.463929,3067.699777,2196.086222,3055.307333,6123.007109
1631,53.40337,-1.752006,1074.117093,983.1011433,1254.066922,2354.482579
1632,53.46008,-2.472056,685.3702132,543.6596364,753.5063999,1441.291423
1633,53.480927,9.857223,1845.509044,2365.6094,3486.539659,5344.466155
1634,53.48152,-2.237881,112.515364,260.8299046,299.9972786,412.5126426
1635,53.52418,9.68503,1628.874873,1897.75059,3027.580229,4664.17625
1636,53.54914,-2.638139,1195.91362,892.3544378,1206.270373,2406.069603
1637,53.562455,8.569405,1511.635166,1732.475666,2551.109333,4066.609416
1638,53.56292,-1.510436,524.6818802,545.2019124,667.9273125,1192.609193
1639,53.56414,9.967882,1353.426903,1821.026163,2727.691393,4084.152725
1640,53.59617,8.09059,1114.523517,1846.29939,2613.039024,3728.110336
1641,53.63074,10.110595,1387.057511,2490.273807,3501.398451,4897.526644
1642,53.662117,17.934017,2263.089071,2770.783648,3484.783648,5809.906052
1643,53.662136,17.933986,3971.033358,2740.782722,4397.0838,8382.140967
1644,53.694587,19.969041,1672.199117,1603.629824,2765.318454,4441.86676
1645,53.694628,19.968892,2709.299861,1906.415636,3132.781925,5898.618566
1646,53.74878,-0.341222,1068.983816,826.8516506,938.9106153,2008.02653
1647,53.76559,-2.680353,564.8678118,386.6440151,582.8045939,1154.927828
1648,53.78175,12.175512,1615.159229,1796.729674,2722.4584,4343.022222
1649,53.789233,20.486075,2093.58,1648.563569,2569.481971,4665.295663
1650,53.80378,-1.546472,500.5300528,445.941468,576.8050742,1079.650829
1651,53.80489,-3.007175,1369.050353,680.3208089,1024.880212,2405.332754
1652,53.828389,22.348338,1508.850563,1409.61963,2246.61042,3839.058887
1653,53.828455,22.34845,2572.898764,1461.272511,2730.650861,5311.32469
1654,53.83017,8.80122,1367.887866,1817.389228,2660.866681,4032.269519
1655,53.835492,10.695936,1995.455688,2664.645585,3828.645007,5846.999895
1656,53.851111,-9.299722,1066.134713,56.84866666,291.0046983,1410.659712
1657,53.896117,9.156908,959.6123109,1304.384289,1888.327081,2848.439889
1658,53.90226,11.47596,404.8429999,1832.667333,2886.664333,3291.507333
1659,53.924712,9.532635,1996.381016,2367.465867,3552.512291,5557.306074
1660,54.031247,19.032899,531.094551,1232.519445,1675.974204,2214.789005
1661,54.09249878,24.28972816,2233.683675,827.2783821,1511.360594,3750.213991
1662,54.09262,12.099553,120.9321185,291.1380074,407.511274,528.4433925
1663,54.09323,10.240596,2417.686029,2646.276496,3799.016007,6231.609799
1664,54.120694,17.975861,715.0560064,1345.015498,2073.369668,2793.468707
1665,54.124819,22.038056,2969.411505,2119.605736,3045.18612,6021.759096
1666,54.167847,19.410942,2691.347787,1718.571913,2832.2247,5529.411948
1667,54.194114,16.211672,2290.446822,1991.092124,4490.822035,6796.517556
1668,54.305908,22.307681,2076.206869,1496.882525,2362.590024,4447.300163
1669,54.328336,18.557781,1164.321611,1652.525669,2089.833889,3254.229764
1670,54.334944,-0.80855,3530.142637,1326.503586,1643.915591,5213.923882
1671,54.34761,10.1056,1713.737566,1887.622533,2920.668367,4641.059899
1672,54.380279,18.620274,1324.998134,965.1729205,1582.488666,2913.519038
1673,54.436985,12.721938,2575.490296,2035.833704,3111.875777,5695.543184
1674,54.43951,-7.900328,1166.163943,93.25464123,320.632652,1491.650773
1675,54.463611,17.046722,1210.338835,1184.901612,1956.859871,3177.839249
1676,54.465758,18.464911,1444.163803,1104.381742,1684.416325,3136.216822
1677,54.546167,17.746194,935.8359145,986.3643252,1759.132927,2700.882318
1678,54.569297,-1.220874,418.3456869,446.3865432,507.9373034,929.4820566
1679,54.616669,9.363674,1851.376893,1557.952413,2528.52228,4385.035733
1680,54.68611145,25.2108345,1760.762044,817.9205921,1407.249175,3171.638432
1681,54.71527863,25.28944397,673.8777529,409.6477666,616.299559,1314.023791
1682,54.88361,-1.406878,1080.688116,365.6002771,422.6512534,1512.005898
1683,54.895128,23.986222,566.851424,449.054713,659.8649411,1226.934202
1684,54.97825,-1.610528,707.5237564,164.8469397,199.9734386,910.0919485
1685,55.002818,-7.331179,825.0252384,58.05554299,192.3390148,1025.422466
1686,55.072222,24.283894,1245.465403,1072.053091,1733.430567,2979.30797
1687,55.28,23.95778,1221.274132,643.0005688,954.8311278,2186.379907
1688,55.31531,-3.206111,3288.259662,129.904278,709.8612559,4008.71966
1689,55.39638901,10.38917255,2054.116399,1594.651807,2467.340444,4541.537407
1690,55.46333313,26.00416946,1685.77221,647.4542401,1044.374047,2730.841176
1691,55.648701,13.2235,1701.72973,1702.771801,2641.832997,4358.807078
1692,55.657472,-3.196527,1528.394029,273.2832438,385.6220402,1938.823715
1693,55.69,21.17946,202.5593803,539.6918775,757.5444197,960.3367281
1694,55.700832,13.200842,801.5850965,581.7877487,1027.167089,1828.752185
1695,55.703336,13.180275,1762.747979,655.9360948,1258.517095,3022.604242
1696,55.725,24.36557,930.7242377,665.8008751,1014.590145,1956.304327
1697,55.79216,-3.2429,1113.388869,200.6042879,314.788765,1432.015916
1698,55.862281,-3.205782,1806.120579,248.6196083,328.3941208,2170.934337
1699,55.865782,-4.243631,493.238143,162.5536851,242.2162476,735.7371195
1700,55.8685,12.8283,1261.931706,457.2600185,906.1017959,2225.345547
1701,55.93783569,23.30802727,313.4371157,172.7773305,358.0733188,671.7477678
1702,56.00833511,21.88694763,1846.822469,493.5249917,820.6302646,2788.837449
1703,56.042426,13.148551,3261.425857,1672.924968,3169.12488,6457.436749
1704,56.15976,10.19364,1197.183743,998.1627237,1523.577828,2726.859723
1705,56.16235,21.173331,2763.049274,2402.96465,3143.884333,5966.846607
1706,56.263901,15.621,2527.892908,1766.124911,2946.812342,5490.555359
1707,56.2904,8.4274,2096.958075,1253.48135,1769.570466,3870.089566
1708,56.3083,15.354,0.0,0.0,0.0,0.0
1709,56.3097229,22.33139038,1967.651893,1251.234735,1923.833506,3895.427268
1710,56.510203,27.333369,739.3051406,81.04865183,150.1217851,908.9002665
1711,56.672901,12.8576,3321.851699,1619.529979,3019.658903,6735.656146
1712,56.771896,13.163989,0.0,0.0,0.0,0.0
1713,56.935928,24.156508,2836.451149,484.6971332,853.3974416,3748.101982
1714,56.950606,24.115872,1207.75179,360.2829109,642.4503892,1998.352698
1715,57.04666519,9.93084717,1333.336525,615.7763999,1005.255941,2343.956274
1716,57.134853,25.905617,2433.592952,256.6687618,428.2918094,3011.426095
1717,57.15736,-2.094278,638.4256789,179.3909778,215.7405417,857.5240346
1718,57.164501,14.7825,2454.968757,826.7130711,1592.030827,4061.796878
1719,57.658029,12.015075,1132.69117,481.1413329,805.236583,1966.584169
1720,57.70902,11.970241,1774.337249,912.8364399,1485.325344,3333.889106
1721,57.734456,-4.776583,3829.387285,202.9167625,227.1520483,4167.040226
1722,57.810833,15.564736,3511.567793,1328.023314,2312.098398,5847.177673
1723,57.8634,11.9216,1179.664379,886.2632159,1533.777621,2725.461483
1724,57.952499,12.403,760.6733333,496.7666667,1341.34,2102.013333
1725,58.370556,26.734722,1845.057215,936.8177137,1585.088481,3433.595776
1726,58.38846,8.2519,2667.250181,465.7951367,904.5975222,3596.519402
1727,58.6019,12.1894,0.0,0.0,0.0,0.0
1728,58.7899,14.3166,0.0,0.0,0.0,0.0
1729,58.99652,11.52767,2105.331647,675.223348,1141.743513,3259.287034
1730,59.20243,9.4871,1811.208132,443.8268466,723.1119458,2605.0244
1731,59.316007,18.057807,1635.658093,497.3542858,1129.399047,2766.602855
1732,59.37615967,28.17916679,1762.680563,359.3633879,781.6684279,2544.735375
1733,59.380586,13.501424,0.0,0.0,0.0,0.0
1734,59.399355,18.077416,1745.053531,787.6918404,1467.1132,3216.436371
1735,59.40972519,27.27862167,2095.297367,713.4416659,1393.144856,3489.172265
1736,59.41416931,24.64945793,1437.284352,487.5316266,898.7557352,2343.294166
1737,59.4944458,25.9305687,2482.725457,567.6462179,1072.556782,3558.187391
1738,59.728151,15.471994,2459.995417,553.9502422,925.352595,3395.25985
1739,59.832382,18.631314,1592.196547,331.7163552,619.3085226,2271.583588
1740,59.92305,10.76574,797.6120787,223.4378991,371.4226229,1172.436289
1741,59.96018,10.49023,807.2880209,224.5676927,516.1751734,1339.902802
1742,60.085833,17.505278,4453.630525,905.9994982,1848.000306,6344.036403
1743,60.13922,-1.185319,4238.631813,631.9221154,1173.786058,5668.472421
1744,60.18739,24.9506,760.7438356,545.1004251,951.9069876,1715.116248
1745,60.22393,25.10244,806.0571126,318.2171242,667.8442702,1473.901383
1746,60.31439,24.68486,1422.724027,486.3062997,1045.514773,2468.342088
1747,60.36005,25.56605,418.7231738,154.6159772,675.1558739,1093.879048
1748,60.37288,11.07407,1954.729574,355.9798488,582.6790951,2556.05891
1749,60.608299,15.6294,912.1273205,123.4686354,226.839538,1140.044192
1750,60.8148,16.5065,0.0,0.0,0.0,0.0
1751,60.97907,25.59109,746.2631669,106.8376773,328.5176201,1074.790417
1752,61.4991,23.80221,1324.268571,194.355238,410.2990475,1734.567619
1753,61.86111,24.28333,1402.007595,102.5995752,440.0411697,1844.478224
1754,62.280882,16.321177,0.0,0.0,0.0,0.0
1755,62.78246,8.87658,4139.571478,397.2148574,408.6961575,4636.665577
1756,62.88875,27.65397,79.49999994,36.29999999,64.32666662,143.8266666
1757,63.053,18.299,0.0,0.0,0.0,0.0
1758,63.1431,31.04695,1306.833317,76.56812444,220.4039424,1536.467636
1759,63.845497,15.31973,3518.274902,76.1622225,202.7799288,3761.983568
1760,64.244226,19.767238,2443.585528,95.651346,279.0826608,2750.878759
1761,65.04338,25.4979,901.4778491,38.2023874,109.3221572,1020.527394
1762,66.0643,21.4419,0.0,0.0,0.0,0.0
1763,66.3217,29.40157,1781.162578,71.28778608,131.5353417,1921.915423
1764,67.36185,26.63781,2158.68239,64.74660921,172.4005532,2343.58481
1765,67.878588,21.062962,4247.821521,166.9285645,356.16128,4712.515048
1766,67.96715,24.11233,2692.063948,149.7000669,315.9653508,3054.718044
1767,68.47701,28.3031,1502.160879,54.78161225,79.28610389,1599.62297
0,19.5167,109.5726,1234.511,3000.4806,1128.5596,9611.4001
1,19.9736,110.5111,4070.4894,6190.2019,1748.5167,21670.4717
2,19.9969,110.338,3735.08044,6097.40996,2382.56872,20311.0162
3,20.0053,110.283,2518.64024,4899.19152,1811.1986,16076.78868
4,20.0356,110.33,4181.252367,5707.176,2042.145533,20260.51247
5,20.0574,110.3232,8753.068133,9825.196333,4069.725533,35046.15827
6,21.2567,110.4558,8721.99795,10894.8952,7111.4378,34535.87075
7,21.2679,110.3316,6530.825,12049.20025,6791.9968,31130.08665
8,21.2706,110.3539,7438.9147,8833.5093,4975.0217,28005.39025
9,21.4661,109.0981,5439.0254,7768.3186,4947.96132,26790.92284
10,21.4688,111.0286,6576.00932,7418.1656,4327.76312,26059.8286
11,21.5233,109.1778,2310.742,7272.9224,4082.5022,17996.38
12,21.6158,108.3411,3052.73165,6339.1515,2607.0354,13338.75085
13,21.6414,108.3506,4344.53588,7662.83196,3837.95424,19330.10436
14,21.6533,110.9294,5689.23664,9133.24388,5977.5608,21888.25448
15,21.6687,110.9107,5942.5162,10867.10967,6545.9374,31059.78587
16,21.6828,110.8592,3202.810067,6085.623467,4025.9458,16591.2398
17,21.7731,108.3514,4247.649,4878.6312,3559.3312,14084.8514
18,21.8536,111.9508,4856.4334,12880.80793,7087.992,29973.8416
19,21.8593,111.9797,7791.4653,16026.9704,9212.1405,39163.4835
20,21.8658,111.9491,7630.4574,11835.647,6714.49175,27443.38655
21,21.8749,112.0125,8610.1026,8694.8068,5559.5406,32235.6002
22,21.8947,111.9765,8118.0472,7158.9882,5101.1642,29230.7972
