,lat,lon,Date_Mid_Greenup_Phase_1,Date_Mid_Senescence_Phase_1,EVI2_Growing_Season_Area_1,EVI2_Onset_Greenness_Increase_1,EVI2_Onset_Greenness_Maximum_1,Growing_Season_Length_1,Onset_Greenness_Increase_1,Onset_Greenness_Maximum_1,Rate_Greenness_Decrease_1,Rate_Greenness_Increase_1,lat_x,lon_x,year_x,temp_all,temp_spring,temp_autumn,temp_summer,Unnamed..0,O3_all,O3_spring,O3_autumn,O3_summer,AOT40_all,AOT40_spring,AOT40_autumn,AOT40_summer,LC_Prop1,LC_Prop2,LC_Prop3,LC_Type1,LC_Type2,LC_Type3,LC_Type4,LC_Type5,year_y,co2_spring,co2_summer,co2_autumn,co2_all
817,46.211666,5.226389,97.3,270.2,47.052,0.18893,0.29417,245.5,69,125.2,0.00161,0.00248,46.211666,5.226389,2017.5,285.5876488,282.8693582,291.787068,289.5045878,1270.3,23.96858694,26.0059343,27.15226835,31.27121923,12413.0962,3030.589133,6994.173333,9289.593733,22,9,20,13,13,10,8,9,2017.4,407.349151,403.3928309,402.9504934,405.5792908
818,46.2311,6.07417,98,284.75,30.81,0.22785,0.36515,272.125,58,132.75,0.00225,0.002375,46.2311,6.07417,2017.375,282.2648072,279.5200074,288.4361224,286.6647145,206.625,24.29267705,27.12812762,27.67516603,32.00087304,12629.36136,3275.288809,7175.586455,9323.414793,22,9,20,13,13,10,8,9,2017.375,407.5846917,403.6077632,403.1990722,405.7926798
819,46.23451421,15.262476,117.6666667,284.3333333,25.62,0.114033333,0.251877778,252.7777778,79.88888889,151.3333333,0.002088889,0.002855556,46.23451421,15.262476,2018,284.231902,281.8015636,290.6597788,288.8621922,2203.777778,19.97460549,24.08043678,22.32066226,26.66254108,9959.709776,3991.600962,4222.029925,5863.163999,22,9,20,13,13,10,8,9,2017.888889,408.7766641,404.1426275,404.2100813,407.0232751
820,46.256617,26.792892,117.1111111,267.5555556,47.30666667,0.195633333,0.480355556,232.7777778,90.22222222,143.7777778,0.003455556,0.007011111,46.256617,26.792892,2017.333333,282.9260425,280.43574,289.8282113,292.2017669,2067,21.45925744,24.74197524,21.05005181,22.45997205,2983.031129,1960.245184,818.8174152,940.9211006,31,9,30,13,13,10,8,9,2017.222222,407.0056575,401.6354426,401.5228884,404.7243201
821,46.29735156,14.53331482,141.3333333,291.6666667,34.88666667,0.358666667,0.2733,200.3333333,123,160,0.0051,0.0091,46.29735156,14.53331482,2016.333333,281.5039851,278.6841741,288.2711818,290.0657953,2150.333333,45.02572887,48.7927511,45.25012516,43.88825935,55035.70777,24498.60111,19781.49444,27312.99444,22,20,20,9,9,4,4,4,2016.333333,405.734539,401.3772449,401.0814872,403.9534751
822,46.3148,8.2559,155.875,258.5,23.0975,0.2707,0.6030875,153.75,147.25,164.125,0.0051875,0.027725,46.3148,8.2559,2017.625,275.3790285,272.0475374,282.6774112,284.2577988,1674.125,37.07063171,43.03471817,32.55312797,35.0645418,22444.95,13080.56667,6052.708333,8147.858333,21,20,20,8,8,4,4,4,2017.5,407.6511704,404.1140189,403.3120253,405.9424253
823,46.316174,4.839994,95.9,282.2,58.538,0.22805,0.36406,261,58.9,134.6,0.00296,0.00282,46.316174,4.839994,2017.5,285.9017208,283.2301724,291.5655872,290.1969923,1256.9,24.30441858,27.69258307,27.29068149,31.76617109,12690.45947,3493.409999,6834.143133,9135.368133,22,9,20,13,13,10,8,9,2017.4,407.2027939,403.3254767,402.8953471,406.8700922
824,46.320015,-0.482888,93,273,61.71,0.2522,0.3452,269,55,131,0.001,0.0016,46.320015,-0.482888,2021,285.9668533,283.6678351,291.1981455,288.8516047,1120,26.00656177,30.95934878,25.98515099,28.19660268,4147.473333,2344.16,916.8133333,1745.486667,22,9,20,13,13,10,8,9,2021,414.0344337,409.9161237,409.5932675,412.3789971
825,46.326722,25.811253,121.1111111,258.2222222,50.43222222,0.250844444,0.581944444,215.7777778,98.44444444,143.8888889,0.003944444,0.009711111,46.326722,25.811253,2017.888889,280.4114471,277.8565968,287.153789,289.4209203,2120.222222,20.62458743,24.12146102,20.5248846,21.22200896,2997.619945,1370.801577,1260.610124,1339.900775,22,20,20,9,9,4,4,4,2017.777778,408.354227,403.3926369,403.2864148,406.2358765
826,46.329586,-0.458889,96.85714286,264.1428571,69.52428571,0.259771429,0.403228571,254.7142857,56.57142857,139.1428571,0.001857143,0.002314286,46.329586,-0.458889,2016,286.3387204,283.4987448,291.1482025,291.3391552,1071,25.17856112,29.038021,26.12694225,28.81489131,5492.409332,1800.383904,2763.788571,3678.158761,22,9,20,13,13,10,8,9,2016,404.1812379,400.0269017,399.7145075,404.4371625
827,46.34072,2.593945,95.83333333,277.6666667,52.36666667,0.194883333,0.312083333,273.1666667,51.33333333,143,0.001666667,0.00165,46.34072,2.593945,2019.5,285.4323047,282.8963081,291.2706341,288.76712,1091,23.27271142,26.14319696,24.55455827,27.51272261,6366.126666,2055.897777,3205.468888,4284.38,22,9,20,13,13,10,8,9,2019.333333,411.7132462,408.1972059,407.79941,410.1174074
828,46.40187,13.01098,95,263,31.46,0.1912,0.3471,273,59,132,0.0014,0.0027,46.401944,13.011111,2018,283.1397114,279.8631253,290.0120059,287.6957836,1535,25.71301272,29.49489726,28.76536376,33.14447143,14575.68765,4380.137967,7057.151903,10136.34732,22,9,20,13,13,10,8,9,2018,409.7141519,405.3721241,405.2902788,407.8111563
829,46.401944,13.011111,104.375,278.75,28.13875,0.1975875,0.32735,267.75,64.5,146.25,0.0016125,0.0021125,46.401944,13.011111,2016.875,282.4536197,279.9093977,288.855262,286.8007899,1535.75,25.64130448,29.502718,27.92911802,32.19799056,16679.06735,5971.408984,7014.096865,10608.32272,22,9,20,13,13,10,8,9,2016.875,406.591698,402.131314,402.0079508,404.861498
830,46.470278,10.3725,123.8,295.4,45.327,0.24729,0.47844,242.2,100.5,146.8,0.00351,0.00933,46.470278,10.3725,2017.5,274.1655472,270.9139827,281.396035,283.1040573,1501.6,28.23871481,32.93682448,28.25354686,32.16922733,11834.31805,4900.593746,4615.685067,6824.392154,22,9,20,13,13,10,8,9,2017.4,407.6122013,403.3117409,403.1644653,405.9173732
831,46.49917,11.34197,102.5,280.1,21.571,0.11013,0.22045,262.5,68.2,136.6,0.00123,0.00214,46.49917,11.34197,2017.5,283.1631293,280.7525045,289.4447727,287.3174636,1716.2,19.77925001,23.95359671,22.8680724,29.23469298,11816.324,3012.212133,5901.679333,8800.620999,22,9,20,13,13,10,8,9,2017.4,407.7202875,403.3186307,403.1659493,405.9778537
832,46.50722,12.93167,151,260,48.035,0.26355,0.6669,164.5,140,162.5,0.0058,0.02315,46.50722,12.93167,2020.5,280.4604631,277.8891247,286.7938585,288.7691764,1598,30.15426812,28.91169226,30.52659757,23.61676783,2216.453209,12.02183033,1302.379992,2204.431379,21,20,20,8,8,4,4,4,2020.5,415.1287277,410.3350831,410.2451778,413.3195514
833,46.51005,13.47479,109.1666667,292.6666667,54.48666667,0.181983333,0.45545,259.8333333,64.66666667,153.8333333,0.005783333,0.00425,46.51005,13.47479,2018,279.6827214,276.9726203,285.9726755,287.9046465,1775.666667,22.80187882,26.96489859,22.75425455,25.16910588,8249.540208,4039.331373,2528.363246,4185.311617,31,9,30,13,13,10,8,9,2018,409.4710299,404.8996739,404.7672367,407.6679618
834,46.51007,13.47473,119,282,53.41,0.2007,0.5017,227,91,147,0.0054,0.0068,46.51005,13.47479,2018,280.0648298,276.5248053,286.8053511,288.3077104,1777,25.29842346,29.93210222,27.35411793,30.94651533,13670.87033,4792.168942,6489.204954,8857.684873,31,9,30,13,13,10,8,9,2018,409.7141519,405.3721241,405.2902788,407.8111563
835,46.522,6.63963,107.5,284.875,28.575,0.1410625,0.25675,248.75,75.375,139.25,0.0018,0.00345,46.522,6.63963,2018.125,284.1513879,281.0689105,290.4405499,287.9620293,199.75,22.67051107,24.62599114,26.26745687,30.55597886,6096.27836,1338.172493,3637.103899,4757.710014,22,9,20,13,13,10,8,9,2018,408.8255126,404.793707,404.3672039,407.0005281
836,46.533569,24.534319,99.14285714,251,43.40857143,0.303328571,0.571014286,214.2857143,70.85714286,123.8571429,0.003257143,0.007057143,46.533569,24.534319,2016.714286,283.7699715,281.4483709,289.1755463,292.9211625,2081.571429,14.74871154,17.67605147,16.09051448,18.51970275,1171.682757,439.9288724,619.1229693,722.0613846,31,9,30,13,13,10,8,9,2016.714286,405.9165387,400.9066475,400.7568443,403.7321088
837,46.5358,6.6223,103.4,281.8,25.616,0.25336,0.38448,245.4,80,127.2,0.00388,0.00376,46.5358,6.6223,2020,284.4550794,281.3502783,290.6736584,288.9798558,220.6,28.64363274,31.08299191,32.70528034,34.55406895,16824.18397,4493.006428,9045.380658,12282.84284,22,9,20,13,13,10,8,9,2019.8,412.8783703,409.1264613,408.6461726,411.1743135
838,46.541047,24.559642,109.875,272.625,24.66875,0.1111125,0.2433625,239.625,77.75,144.875,0.0018875,0.0027,46.541047,24.559642,2018.125,283.6995002,281.1437932,290.6522376,289.110421,2127.5,16.72310592,19.80038719,18.73377039,21.47804339,2178.715592,790.6336859,1140.119729,1378.585239,27.875,9,26.25,13,13,10,8,9,2018,408.9447253,403.9955915,403.7622745,406.7999109
839,46.555842,26.926942,108.7142857,257,32.15142857,0.202857143,0.3969,237.1428571,73.28571429,146.5714286,0.002828571,0.0041,46.555842,26.926942,2017.285714,283.6605296,281.2401862,289.9803665,291.5149776,2041.714286,20.49305145,24.27787502,20.59847079,22.68680044,2854.16901,1761.528436,733.2917778,1033.172746,31,9,30,13,13,10,8,9,2017.142857,406.7546787,401.2596232,401.1220365,404.3985237
840,46.5584,13.70345,113.5,285.9,46.065,0.25858,0.50327,244.9,88,138.7,0.00338,0.0067,46.5584,13.70345,2017.5,280.2287071,277.2918574,286.6820619,288.4276788,18.1,22.39039036,28.26494093,23.14102386,27.56513304,9637.148157,4155.560053,3541.743946,5445.006239,21.2,20,20,8.2,8.2,4,4,4,2017.4,407.7670752,403.2687118,403.1579025,405.9985714
841,46.561974,3.3406389,86.25,260.75,68.695,0.212575,0.354475,255.75,61.75,111.25,0.001525,0.00365,46.561974,3.3406389,2018.5,286.0519777,283.5008058,292.0696841,289.7584295,1087.75,26.78584548,29.58975426,29.07285301,32.08520302,11745.97833,3843.281666,6340.003334,7733.975,22,9,20,13,13,10,8,9,2018.5,410.3505789,406.7250186,406.2382115,411.3811196
842,46.564369,26.910667,109.125,275.875,24.57625,0.0972625,0.2277,253.125,76.75,141.625,0.0015875,0.003125,46.564369,26.910667,2017.25,283.3715597,280.7984805,290.3804218,288.9450468,2054.75,20.16256257,23.53346679,20.92008368,23.83852891,1721.214634,892.6284006,634.2067778,812.7213675,32,9,30,13,13,10,8,9,2017.125,406.7685298,401.4208336,401.2999202,404.5011873
843,46.56835072,15.62612206,100.8571429,298,49.52428571,0.431057143,0.660685714,266.8571429,76.85714286,124.8571429,0.004328571,0.007842857,46.56835072,15.62612206,2017,283.5736315,281.3348443,289.8031502,291.7769447,2223.714286,24.20404908,29.03549185,26.52270532,30.87459208,12023.86257,4387.537618,5331.39638,7542.685427,25.85714286,9,24.28571429,13,13,10,8,9,2017,407.0752708,405.0706411,402.5942218,405.3576107
844,46.58389,0.345556,88.55555556,270.4444444,75.35777778,0.2142,0.371455556,274,48.44444444,129.2222222,0.002466667,0.002777778,46.58389,0.345556,2018,286.3318214,283.7682014,291.838263,289.240586,1100.555556,22.71272021,26.23602301,24.00675926,26.75335961,3902.515481,1384.218222,1902.207555,2516.790148,31,9,30,13,13,10,8,9,2017.888889,408.2699583,404.3145835,403.9057847,408.8806786
845,46.586918,0.358583,79.33333333,230,64.69,0.24635,0.373983333,231.6666667,44.66666667,116.5,0.0018,0.00235,46.586918,0.358583,2018.166667,286.2427484,283.5561522,289.3490235,289.982027,1093.833333,25.68044914,29.25102876,26.70617762,29.3982263,5924.116999,1996.335777,2794.092889,3923.439333,22,9,20,13,13,10,8,9,2018,408.355853,404.5272649,404.117024,406.6633406
846,46.58967,11.43317,136.1,275.6,21.198,0.32655,0.30189,207.5,113.1,158.7,0.00391,0.00811,46.58967,11.43317,2017.5,279.4741416,276.7536751,285.8425363,287.5246396,1471.6,42.9277882,44.97587576,43.89549079,41.86043548,44693.257,17057.4776,18513.60227,25699.00793,21.4,20,20,8.4,8.4,4,3.7,3.7,2017.4,407.7202875,403.3186307,403.1659493,405.9778537
847,46.62661667,14.29914444,104.25,286.375,33.14375,0.1585125,0.322475,254.25,78,130.75,0.00225,0.0048,46.62661667,14.29914444,2016.5,282.7190759,280.1686542,289.124224,287.1364542,18.125,18.26592434,22.97836684,20.89144642,26.3264403,8065.558366,2937.965966,3435.984324,5121.449066,22,9,20,13,13,10,8,9,2016.5,405.8852704,401.5596606,401.5054702,404.1851222
848,46.626617,14.299144,114,282.5,32.165,0.1516,0.3231,258,79.5,147.5,0.00185,0.0033,46.62661667,14.29914444,2021.5,282.4558293,279.386718,289.4261985,287.7490429,13,19.57087663,23.29201722,22.89903798,28.64495033,6965.478067,2193.529133,3104.845433,4760.020767,22,9,20,13,13,10,8,9,2021,415.0964837,410.1894686,410.2525256,413.2012277
849,46.62936,14.28931,110.8,278.8,42.113,0.2188,0.44823,246.6,85,136.9,0.00277,0.00602,46.62936,14.28931,2017.5,282.6664266,280.0122669,289.1846189,291.1589719,16.1,23.86330857,30.30065854,25.85978965,32.155913,13536.58759,5547.134453,5255.802119,7962.35744,21.2,9,20,13,13,10,8,9,2017.4,407.7275131,403.2856222,403.2548813,405.9883433
850,46.632142,27.730886,108.4285714,277.7142857,36.94142857,0.145457143,0.309042857,244.5714286,80.14285714,137,0.002228571,0.004271429,46.632142,27.730886,2018.857143,284.465206,281.4759812,291.8475235,290.4243819,2181.428571,21.66779354,25.03283583,22.23366623,24.17086637,2508.523557,1378.078781,845.4089322,1125.429824,22,9,20,13,13,10,8,9,2018.714286,410.4064489,405.068001,405.1100168,408.1700708
851,46.651838,16.196777,92.5,275.5,61.16375,0.2676,0.4422875,264.875,56.875,129.5,0.0024125,0.003375,46.651838,16.196777,2016.5,285.0903641,282.7409926,291.646675,293.6665771,2184.75,23.30698296,28.58810973,24.25556762,28.430321,12228.941,4627.123333,5480.249333,7496.625166,22,9,20,13,13,10,8,9,2016.5,405.7136723,401.0756933,401.1310661,405.2679208
852,46.65195,15.36778,109.5,275.6,32.562,0.28142,0.58861,238.4,86.5,132.5,0.00409,0.01048,46.65195,15.36778,2017.5,282.7114731,280.2128348,289.1106881,291.0808242,90.1,32.75300936,37.3530794,35.18772326,33.44058073,19483.59347,7324.732138,8533.84084,12011.30867,15,10,10,5,5,6,4,4,2017.4,407.6109467,403.0311505,403.0730666,405.8794277
853,46.65208638,16.19131665,108.5,298.5,61.975,0.25965,0.45845,291,63.5,142,0.00195,0.00295,46.651838,16.196777,2021.5,284.9484822,281.9237605,291.7055265,294.1446507,2176,21.38947468,26.22166722,23.51632074,26.89486778,8753.299334,2691.996334,4799.178334,5960.855,22,9,20,13,13,10,8,9,2021,414.645962,409.5160084,409.6472617,412.7215166
854,46.652668,3.600667,111,275.8,93.013,0.3276,0.68215,250.2,86.2,135.5,0.00379,0.00996,46.652668,3.600667,2017.5,285.594394,282.8564766,291.6330668,293.1632615,1058.9,25.19286091,29.2655311,25.06612816,27.44918977,8096.638733,2560.6046,4304.297866,5472.9428,22,20,20,9,9,4,4,4,2017.4,407.1051087,405.7275585,402.9238621,407.5391895
855,46.6607,-1.436831,79.66666667,271.1666667,55.21333333,0.193933333,0.264666667,286.1666667,33.66666667,118.8333333,0.000933333,0.000983333,46.6607,-1.436831,2018.833333,286.5075646,283.9138282,290.9525427,288.9398495,1201,27.39944468,31.69331135,27.46586975,29.68761401,6998.392998,2668.315111,3321.681777,4301.106222,22,9,20,13,13,10,8,9,2018.666667,410.3594645,405.9504818,405.6149818,408.4729005
856,46.671307,5.556806,97.6,277.4,33.683,0.19606,0.32174,263.8,64.4,131.3,0.00154,0.00259,46.671307,5.556806,2017.5,284.6816276,282.0033994,290.758514,288.374977,1328.4,26.52340598,29.47951377,29.65642302,33.76506855,14280.8532,4270.6342,7658.5792,9896.874132,22,9,20,13,13,10,8,9,2017.4,407.349151,403.3928309,402.9504934,405.5792908
857,46.6775,12.972,125.1428571,283.4285714,44.79571429,0.387814286,0.648142857,220.1428571,103.4285714,147,0.004928571,0.0094,46.6775,12.972,2016.714286,278.0883831,275.3697638,284.4967347,286.0962934,10.28571429,32.38696812,36.2201404,31.58369168,34.84758121,13032.71614,5648.24636,4599.129999,7262.016169,21,20,20,8,8,4,4,4,2016.714286,406.5638383,403.5655396,401.843404,404.7627704
858,46.67765,12.9746,124.5,284,47.605,0.36695,0.6404,234.5,99.5,149,0.00355,0.00755,46.6775,12.972,2021.5,277.8480513,274.6578764,284.7608958,286.5164058,7,34.12651605,39.38800258,32.40056755,36.79545791,16623.082,7626.368067,5020.904334,8766.065534,21,20,20,8,8,4,4,4,2021,415.1287277,410.3350831,410.2451778,413.3195514
859,46.708333,14.891667,115,284.25,49.6025,0.3321,0.5989625,247.25,71.875,158.125,0.0049125,0.0044375,46.708333,14.891667,2016.5,282.1488554,279.7002184,288.5286255,290.4579644,24.375,23.89331926,30.3496419,25.29470902,29.77628546,11711.28605,4891.672174,4623.794616,6787.835774,21,20,20,8,8,4,4,4,2016.5,405.8852704,401.9971606,401.5054702,404.1851222
860,46.76055556,14.37944444,111,271,44.63,0.2627,0.5099,264,61,161,0.003,0.0032,46.76055556,14.37944444,2020,282.2631502,280.5558227,288.1840645,290.0135154,18,15.99595636,23.04658955,15.38133564,19.30508049,3833.513999,2674.117333,684.7323329,1159.396666,22,9,20,13,13,10,8,9,2020,415.0964837,410.1894686,410.2525256,413.2012277
861,46.765425,23.550258,107.5555556,275.3333333,32.44777778,0.139722222,0.312833333,245.7777778,78.11111111,136.8888889,0.002788889,0.004633333,46.765425,23.550258,2017.888889,282.536453,280.1788669,289.1728139,288.0669728,2079.666667,14.94653703,17.55724021,15.14927598,17.13129463,2723.189582,1538.375185,794.5487329,1125.591064,22,9,20,13,13,10,8,9,2017.777778,408.462622,403.5442125,403.4086936,406.4502838
862,46.7672,15.9563,108,281,57.45,0.32925,0.6169,248.5,82,134,0.0033,0.00755,46.7675,15.956111,2021.5,284.2307979,281.2452547,290.9927166,293.3940597,84,31.93846966,35.49481322,35.82657027,25.3976942,17650.48163,5151.4414,8696.9832,12451.57283,21,20,20,8,8,4,4,4,2021,414.7315405,409.6445799,409.8655899,412.8531006
863,46.7675,15.956111,105.25,285.375,38.38125,0.3268125,0.647475,251.5,84.125,126.25,0.0041875,0.0110625,46.7675,15.956111,2016.5,284.4055097,282.1445053,290.8744942,292.8969076,89.125,33.00635067,37.65105221,36.3075594,31.10920108,22145.33204,8088.420099,10211.49968,13748.9174,21,20,20,8,8,4,4,4,2016.5,405.8307982,404.0027931,401.3749358,404.1360094
864,46.775033,23.596619,121,296,25.59,0.1066,0.2238,251,99,143,0.0015,0.0033,46.775033,23.596619,2020,282.4477995,279.8586029,289.2954185,287.2438358,2226,20.08734379,26.07113384,19.84388745,23.3071884,5230.740665,3376.621999,1515.425333,1673.305999,32,9,30,13,13,10,8,9,2020,414.8062198,409.5067366,409.1203466,412.6943405
865,46.79735,11.94403,122.4,284,25.647,0.13501,0.27965,239.2,83.2,161.6,0.00262,0.0025,46.79735,11.94403,2017.5,277.3765608,274.4518437,284.3019129,282.2124497,1472.6,18.17551679,24.02841394,18.65853421,23.63251053,7590.047732,3348.579266,2624.070666,4225.072933,22,9,20,13,13,10,8,9,2017.4,407.7202875,403.3186307,403.1659493,405.9778537
866,46.79828,1.693139,68.5,234.25,67.1975,0.308575,0.4178,251,27.25,111,0.001925,0.001925,46.79828,1.693139,2017.75,286.2396941,283.4282681,289.6733548,292.3566687,1282.25,26.98390066,30.87324978,27.66240361,30.78580955,8310.285833,2873.551166,4144.131,5406.4115,22,9,20,13,13,10,8,9,2017.5,407.1430586,403.5249829,403.0524211,407.3151284
867,46.80138889,13.49388889,119,281.75,24.55625,0.134875,0.269225,244.5,83.375,151.75,0.0019375,0.0027125,46.80138889,13.49388889,2016.5,280.2976016,277.5430365,286.6780584,284.6326105,21.375,16.8710634,22.18675017,17.6617676,22.44372995,5553.596024,2272.179716,2072.963433,3280.801891,22,9,20,13,13,10,8,9,2016.5,405.90309,401.5197692,401.3910931,404.1775709
868,46.801389,13.493889,116,293,23.9,0.12835,0.2524,250.5,92,140,0.0014,0.0033,46.80138889,13.49388889,2021.5,280.3134525,277.1413105,287.0497399,285.1458242,17,18.39279539,23.3813385,19.74965158,24.47206356,4551.4516,1728.5957,1710.581334,2808.678233,22,9,20,13,13,10,8,9,2021,415.2230162,410.2644823,410.22514,413.2825736
869,46.802376,4.417486,109.4444444,282.1111111,43.39222222,0.238733333,0.417633333,239.1111111,86.33333333,133.2222222,0.002855556,0.0067,46.802376,4.417486,2017,284.7087705,281.8982505,290.829201,291.5779182,1257.555556,27.44059608,30.66318064,30.45216541,34.30859585,11296.19681,3192.384962,6237.083926,8056.67148,22,9,20,13,13,10,8,9,2017,406.4029633,402.5313492,402.1187911,405.0825859
870,46.81388889,15.21277778,116.625,267.375,31.1275,0.2272,0.4018625,225,87.5,145.625,0.0025,0.0063375,46.81388889,15.21277778,2016.5,281.7657789,279.3309972,288.0150824,287.4159204,93.125,20.43864962,25.81920871,22.53897939,27.36527831,7427.786507,2748.892791,3187.565208,4662.876399,22,9,20,13,13,10,8,9,2016.5,405.8307982,401.3777931,401.3749358,404.1360094
871,46.813889,15.212778,106,275,34.52,0.2091,0.37275,235.5,86,125.5,0.00195,0.00525,46.81388889,15.21277778,2021.5,281.3693425,278.5107142,288.0178528,286.2968699,88,20.63210098,25.66338354,22.69984445,27.78973235,6526.5666,2468.3938,2536.449434,4051.776733,22,9,20,13,13,10,8,9,2021,414.7315405,409.6445799,409.8655899,412.8531006
872,46.814693,2.610069,87,217.75,54.5475,0.440175,0.65395,195.5,48.75,128.75,0.0059,0.00355,46.814693,2.610069,2017.75,285.3616674,282.9599163,287.4217924,292.5863118,1276.25,25.52233923,29.58632083,25.08432227,26.92386643,6086.954832,2250.787833,2992.931666,3824.404166,22,20,20,9,9,4,4,4,2017.75,407.9237385,405.1157972,403.9490761,407.2131608
873,46.821056,4.835083,110.6666667,267.8888889,55.38,0.288133333,0.4389,221.8888889,68.44444444,154,0.003555556,0.002733333,46.821056,4.835083,2017.333333,285.6783996,283.055005,291.2431864,292.9742047,1252.444444,21.90366446,25.36083156,23.85206598,27.66770592,9603.810444,2341.699185,5442.031481,7205.078888,22,9,20,13,13,10,8,9,2017.222222,406.7037212,402.8504447,402.4415934,406.1527803
874,46.824368,-0.135461,61.66666667,233.6666667,65.37,0.2213,0.353733333,268,123,108.3333333,0.001433333,0.002,46.824368,-0.135461,2018.666667,286.2452804,284.2179937,289.8699568,288.9187826,1118.333333,27.4937781,31.35665045,27.42675666,29.8013141,6785.662221,3014.406665,2503.246666,3757.459999,22,20,20,9,9,4,1,1,2018.666667,411.0913902,406.9363243,406.5034041,410.4326855
875,46.834975,14.84346,124.5,293,39.12,0.191,0.4055,256,88,161,0.0027,0.00385,46.835,14.84361111,2021.5,281.0847587,278.1396713,287.802629,288.0231303,19,17.42211514,21.79413204,19.71326381,23.79444778,4357.460667,1751.238134,1801.4913,2606.2142,22,9,20,13,13,10,8,9,2021,415.0964837,410.1894686,410.2525256,413.2012277
876,46.835,14.84361111,123.375,289.5,35.72,0.209675,0.3982125,253.75,81.375,165,0.0027875,0.002975,46.835,14.84361111,2016.5,281.3965017,278.9009073,287.6841535,288.0855936,23.375,15.57609471,20.54657195,16.56478834,20.63043336,3537.264374,1429.928983,1378.13945,2105.4456,22,9,20,13,13,10,8,9,2016.5,405.8852704,401.5596606,401.5054702,404.1851222
877,46.87138889,15.49583333,107,275,60.27,0.2752,0.6025,242,88,127,0.0038,0.0106,46.87138889,15.49583333,2020,283.4124571,281.6249018,289.7867452,291.6508458,80,24.32132959,35.02681315,26.74849677,30.63408925,6513.573998,1848.7024,3528.044666,4663.396266,21,20,20,8,8,4,4,4,2020,414.7315405,409.6445799,409.8655899,412.8531006
878,46.871389,15.495833,112.5,285,61.43,0.2641,0.5792,248,91,134.5,0.00385,0.0091,46.87138889,15.49583333,2021.5,283.3995431,280.524063,290.137145,292.5015233,77,27.29884263,31.81319093,29.70245882,34.7234774,13512.683,4363.8369,6052.490133,9121.4207,21,20,20,8,8,4,4,4,2021,414.7315405,409.6445799,409.8655899,412.8531006
879,46.934128,26.38925,115,279.5555556,39.32,0.176177778,0.396344444,241,90.33333333,139.5555556,0.002755556,0.006,46.934128,26.38925,2017.333333,281.9221627,279.4030697,288.7468561,288.9503498,2102.888889,22.12827083,25.2528373,22.92688484,24.61028949,2001.365962,807.7030553,1115.62487,1122.595564,31,9,30,13,13,10,8,9,2017.222222,407.0056575,401.6354426,401.5228884,404.7243201
880,46.9488,26.918031,132.4,235.2,43.848,0.2109,0.5684,170.6,102,163,0.00672,0.00874,46.9488,26.918031,2018.4,283.7337077,281.2277918,289.0011431,293.4828859,2172.6,18.33025034,21.80072961,20.02224761,22.32068726,1140.992041,312.8415113,727.6637293,826.887196,31,9,30,13,13,10,8,9,2018.4,410.0769832,404.7569415,404.5966245,407.8046547
881,46.951,7.44087,112.2222222,271.2222222,28.75555556,0.144744444,0.3015,236.7777778,81.55555556,143.2222222,0.002155556,0.003522222,46.951,7.44087,2017.888889,282.4609664,279.8057434,288.6680822,286.4192223,200.6666667,18.56616117,21.4490576,20.97243917,25.42578982,5158.434457,1315.396388,2875.033438,3842.651449,22,9,20,13,13,10,8,9,2017.777778,408.3782672,404.4547293,404.0436188,406.6438828
882,46.9631,7.46252,112.6666667,276.6666667,26.79,0.1717,0.3162,241.5,80,145.3333333,0.00215,0.00305,46.9631,7.46252,2019.5,282.7289567,280.298127,288.8681095,286.6589659,214,23.337163,26.56065091,26.13065278,31.26625204,11861.40298,3553.972449,5964.697755,8292.029584,22,9,20,13,13,10,8,9,2019.333333,412.0193295,408.2281506,407.6736812,410.3083272
883,46.966667,19.55,122,275.4,68.866,0.21722,0.57138,232.4,97,147,0.00428,0.00966,46.966667,19.55,2020,285.6512674,282.7690641,292.5850551,294.9828075,1447.6,27.22380997,33.26088319,28.60988217,31.73592658,22035.8961,8229.822282,10183.50785,13060.08438,22,20,20,9,9,4,4,4,2019.8,412.9023595,407.9027965,407.9302712,411.7724687
884,46.976111,18.936114,102.3,270.2,82.115,0.18586,0.41959,245.5,78.5,126.3,0.00275,0.00638,46.976111,18.936114,2017.5,285.5267785,283.0092876,292.2902656,293.8301568,1446,17.08307783,19.88453195,18.71908916,21.44556757,1001.871769,149.9291473,652.9911906,842.6139346,30.1,9,29,13,13,10,8,9,2017.4,407.3763484,402.661176,402.7243145,407.7327961
885,46.9764,7.47872,114.4285714,271.2857143,41.77857143,0.224842857,0.463685714,243.5714286,78.14285714,150.5714286,0.003185714,0.004514286,46.9764,7.47872,2016.857143,282.3869428,279.7171141,288.6173657,290.2508204,201.7142857,23.77074368,26.75398538,26.31169512,30.97619102,11650.34548,3435.743397,6082.068093,8188.936183,22,9,20,13,13,10,8,9,2016.857143,406.6489049,402.5368832,402.148694,404.8355475
886,46.996826,3.171092,110.3,281.3,62.364,0.25012,0.41796,253.6,77.1,143.6,0.00222,0.00343,46.996826,3.171092,2017.5,285.6019934,282.8940638,291.5104089,292.5879817,1217.5,23.5641821,27.29319894,24.57914678,27.81887976,7586.579332,2369.727666,4062.575266,5179.2792,22,9,20,13,13,10,8,9,2017.4,407.1051087,403.2775585,402.9238621,407.1891895
