,lat,lon,Unnamed: 0.1,Unnamed: 0,Date_Mid_Greenup_Phase_1,Date_Mid_Senescence_Phase_1,EVI2_Growing_Season_Area_1,EVI2_Onset_Greenness_Increase_1,EVI2_Onset_Greenness_Maximum_1,Growing_Season_Length_1,Onset_Greenness_Increase_1,Onset_Greenness_Maximum_1,Rate_Greenness_Decrease_1,Rate_Greenness_Increase_1,lat_x,lon_x,year_x,Unnamed..0_y,temp_all,temp_spring,temp_autumn,temp_summer,Unnamed..0,O3_all,O3_spring,O3_autumn,O3_summer,AOT40_all,AOT40_spring,AOT40_autumn,AOT40_summer,LC_Prop1,LC_Prop2,LC_Prop3,LC_Type1,LC_Type2,LC_Type3,LC_Type4,LC_Type5,year_y,co2_spring,co2_summer,co2_autumn,co2_all
476,39.28102,-78.08157,4889.5,2729,120.5,276.5,49.6075,0.2475625,0.5401875,237.375,78.875,158.875,0.005425,0.0051625,39.28102,-78.08157,2016.5,935,286.7126231,282.292018,294.2609853,296.2171422,940.875,26.23754905,31.14800064,22.66335171,25.26092861,9042.5,4054.875,3537.75,4720.25,22,20,20,9,9,4,4,4,2016.5,402.8006733,401.5895256,401.4760052,403.3148583
477,39.310833,-76.47444,1521,2744.428571,112.4285714,282.8571429,38.63142857,0.187671429,0.3884,255.2857143,74.42857143,150,0.002557143,0.003457143,39.310833,-76.47444,2017.142857,294,286.5341616,282.4017843,294.8741456,296.7087999,304.2857143,27.18770543,31.31753762,28.56139559,32.06725771,17358.85714,6059.714286,8300.857143,10931,22,9,20,13,13,10,8,9,2017.142857,404.0317092,402.8058403,402.6220642,403.6586328
478,39.316555,-120.845474,5342,1900,113,210,10.7,0.3916,0.4806,159,92,134,0.0011,0.0027,39.316555,-120.845474,2015,1108,285.0986988,282.8620804,291.7346105,293.1558402,1132,48.92529164,49.14586255,47.40630939,50.38110989,39838,7009,22564,30094,11,10,10,1,1,7,1,1,2015,400.7735115,400.1300622,399.8841858,400.5825782
479,39.323532,-81.55237,4974,3030.555556,104.7777778,273.7777778,25.56,0.2214,0.354944444,248,75.11111111,134.4444444,0.002022222,0.003166667,39.323532,-81.55237,2017,954,285.8638562,282.4750852,293.8643496,295.6594074,958.1111111,28.37914059,31.60567117,25.63816431,28.64619301,10570.11111,3827.444444,4755.666667,6450.333333,22,9,20,13,13,10,8,9,2017,404.0658936,403.0241835,402.8634277,403.7311791
480,39.328808,-76.55308,1529,2664.222222,113,285.4444444,48.00777778,0.228122222,0.472622222,254.1111111,79.77777778,145.8888889,0.003222222,0.005066667,39.328808,-76.55308,2017,292,286.6250657,282.639676,294.9519392,296.7410331,303.2222222,31.86249404,34.48624794,29.65433828,32.55108606,14440.66667,4452.111111,7364,9774.777778,22,9,20,13,13,10,8,9,2017,403.8663174,402.5603986,402.3961171,403.4210188
481,39.38338,-84.54441,3167.5,1334.75,113.75,281,30.97,0.1647,0.3258,252.25,68.75,158.75,0.003325,0.002375,39.38338,-84.54441,2014.5,581,285.3798186,281.6915429,293.6349633,295.7525822,604.25,29.44354148,33.76730704,25.86127591,30.05881675,16645.5,5505.75,7317.5,10753.25,22,9,20,13,13,10,8,9,2014.5,399.1672984,397.441212,397.2269988,398.2886276
482,39.399837,-119.73961,2172,2304.142857,116.2857143,278.4285714,13.92,0.128485714,0.196614286,230.2857143,100.7142857,131.4285714,0.000857143,0.003928571,39.399837,-119.73961,2016.285714,411,284.2922662,280.5552134,292.6479495,294.8734677,430.2857143,34.03708428,36.52168877,29.24086624,40.90152546,30267.71429,10457.57143,14402.85714,18130,32,9,30,13,13,10,8,9,2016.285714,402.9348222,402.6438879,402.4843635,403.0592955
483,39.40745,-94.26537,2042,2721.888889,121,266.5555556,71.09444444,0.240255556,0.681433333,221.4444444,98.22222222,143.6666667,0.0053,0.012944444,39.40745,-94.26537,2017,380,291.3828067,282.2994828,294.8244057,297.381237,395.4444444,33.34671639,37.2795458,30.24971683,32.61275875,14496.88889,6152,5616,7774.777778,14,10,10,4,4,6,4,4,2017,403.9876779,408.9022375,403.4131829,409.0447938
484,39.41019,-76.29694,1453,2709.333333,109.5555556,280.2222222,50.16666667,0.320333333,0.583933333,245.2222222,79.55555556,139.8888889,0.0038,0.006144444,39.41019,-76.29694,2017.111111,283,287.2600392,282.6743674,294.8100491,296.6861265,293.6666667,31.23094665,35.18244193,27.8704474,31.18479907,17019.33333,5911,7913.666667,10814.77778,22,20,20,9,9,4,4,4,2017,404.1494831,402.8511563,402.6939059,404.47942
485,39.4125,-107.23056,5540,3095.888889,110.1111111,284.1111111,30.38333333,0.171144444,0.331188889,246.6666667,82.22222222,139.4444444,0.002844444,0.004477778,39.4125,-107.23056,2017,1238,279.0663224,275.2490599,288.3039514,291.0605885,1237.666667,31.72524805,36.52675132,28.20447717,33.18096433,23898.88889,12193.88889,7272.444444,9914.444444,22,9,20,13,13,10,8,9,2017,406.6431146,405.1857484,405.2145725,406.156968
486,39.417,-105.755,5600.5,1907.75,145.25,248,24.31,0.225425,0.42875,171.5,110.5,180.25,0.004625,0.00395,39.417,-105.755,2015,1261,273.4713829,269.550521,282.2817167,284.8183848,1283.75,48.26864718,51.52918576,41.67640008,47.88067046,70519.75,32270.75,18855.5,24700.75,21.75,20,20,8.75,8.75,4,1,1,2015,402.5494582,401.5050163,401.4770821,402.1873786
487,39.42227,-75.02521,2262.5,3025.1,122.4,284.4,38.174,0.23487,0.44467,253.2,85.4,159.8,0.00254,0.00385,39.42227,-75.02521,2017.5,437,286.8140614,282.8422811,294.92508,296.5807527,454.7,28.30624591,32.61891776,27.63360797,30.17441433,12699.7,4939.5,5236,7337.6,22,9,20,13,13,10,8,9,2017.4,404.7223738,403.9386382,403.78427,404.4891653
488,39.42276,-77.37519,1436.5,2526.75,106.75,281.5,33.7325,0.312525,0.5381,206.5,75.25,139,0.0037,0.005375,39.42276,-77.37519,2016.75,281,286.2786716,282.5186909,294.6758572,296.6097599,293.75,30.84074878,34.22723566,27.83234498,30.84426154,18263,6317.25,8591.75,11328.5,22,20,20,9,9,4,4,4,2016.75,403.6829796,402.182628,402.2437934,403.0972286
489,39.42689,-84.20077,3141.5,3113.1,107.2,285.6,39.165,0.26029,0.45901,258.1,72.8,143.4,0.00291,0.00408,39.42689,-84.20077,2017.5,577,285.5105146,282.1302033,293.6935415,295.7335348,586.3,31.31320891,34.86289303,27.92706634,31.24487216,18014.5,6137.8,7995.5,11361.5,22,9,20,13,13,10,8,9,2017.4,405.088273,403.854969,403.7099054,404.5985404
490,39.427536,-83.78892,3181,1823.333333,125.3333333,291.6666667,39.41666667,0.238166667,0.443466667,245,87.33333333,163.3333333,0.003466667,0.004366667,39.427536,-83.78892,2015.333333,586,284.3857028,281.0190795,292.8816961,294.8340435,605,34.8163273,38.20756575,31.96978046,35.5375065,16002.33333,5448.666667,7376.666667,10163.66667,28,9,26.66666667,13,13,10,8,9,2015.333333,400.8097215,399.3900706,398.9390825,400.1209834
491,39.432117,-81.46044,3151.5,3114.1,113.1,266,43.055,0.26706,0.52118,229.1,82.2,144.2,0.00367,0.00592,39.432117,-81.46044,2017.5,578,285.6859255,282.3556876,293.6475494,295.5250457,587.3,30.53105142,35.53929052,26.69485685,29.04015866,12593.6,5784.9,4652.1,6441,21,20,20,8,8,4,4,4,2017.4,405.1552933,404.0693886,403.8999105,404.8074419
492,39.444294,-77.04225,1401,1683.6,123,288.4,47.074,0.31308,0.56746,248,87.6,160.8,0.00364,0.00478,39.444294,-77.04225,2015.4,276,285.3827023,281.5860306,293.4449012,295.3992184,291.4,33.90098661,39.01218698,30.21524822,33.14606296,17548.6,7435.2,7032,9623,22,20,20,9,9,4,4,4,2015.4,400.7367403,399.3006845,399.2048587,400.1883111
493,39.448105,-77.963844,4998,3033.444444,109.2222222,287,51.55888889,0.260822222,0.512144444,264.2222222,79.55555556,138.6666667,0.002822222,0.005866667,39.448105,-77.963844,2017,960,285.9605647,282.1805193,294.3652815,296.2856051,964.2222222,27.82159016,31.94741829,24.36260456,27.41936784,11181.44444,4781.222222,4533.666667,6144.444444,22,9,20,13,13,10,8,9,2017,403.9450844,402.7560256,402.6253502,403.5788267
494,39.46048,-76.633545,1513.5,2661.25,107.625,287.25,43.565,0.25085,0.4546,262.125,74.625,140.5,0.00255,0.0047125,39.46048,-76.633545,2017,293,286.0812818,282.1257112,294.3560907,296.2125385,303.875,31.92304624,35.78099137,28.73677622,32.06738771,17692.5,6179.375,8348.25,11203.5,22,9,20,13,13,10,8,9,2017,403.8384314,402.5558892,402.3895153,403.4173068
495,39.46487,-74.44874,2257,274,163,274,33.26,0.1446,0.4092,195,120,207,0.0044,0.004,39.46487,-74.44874,2013,441,286.1117137,281.6468736,294.0585498,295.4993691,465,32.46905767,38.08262108,32.70409234,34.52633439,20888,9359,8584,10606,21,20,20,8,8,4,1,1,2013,395.6338478,394.6393117,394.3250049,395.0896086
496,39.46922,-119.77535,2157.5,2143.75,94.75,296.75,16.9625,0.110775,0.177275,265.75,54.5,135,0.003025,0.001125,39.46922,-119.77535,2016,408,282.441803,278.580267,290.3596082,292.171634,428,28.56299517,31.70382872,32.19916496,36.59481743,25600.25,8632.5,11718.5,15957.75,32,9,30,13,13,10,8,9,2016,402.3316633,401.9977587,402.0416963,402.4642415
497,39.47247,-118.78362,2122.5,3043,96.125,280.125,14.6175,0.1192,0.1870375,253.625,69.25,124.75,0.000975,0.0022125,39.47247,-118.78362,2017.5,405,287.9445486,284.8435803,296.5798269,298.0388525,420.25,33.06406518,37.23175735,31.67580956,39.95136852,27240.875,9428.375,13010.5,16838.625,32,9,30,13,13,10,8,9,2017.5,405.3476359,405.0429406,404.9671607,405.5227967
498,39.474976,-91.788994,1999,2717.111111,122,273.6666667,56.04222222,0.235422222,0.566911111,223.6666667,99.77777778,144.3333333,0.004266667,0.010533333,39.474976,-91.788994,2017,367,286.8845337,282.5294002,294.9328109,297.3765888,382.8888889,29.61092807,34.13622353,28.10024347,30.33691979,9778.222222,5089.555556,2865.666667,4300.555556,22,20,20,9,9,4,4,4,2017,404.3416557,403.7445914,403.2915199,404.8984335
499,39.48599,-87.40131,845.5,2869,115.4,283.8,43.033,0.20911,0.43443,254.8,79.1,152.2,0.00304,0.0041,39.48599,-87.40131,2017.5,131,285.7646633,282.2729432,294.275932,296.4882486,145.1,28.3626903,30.94437889,27.70356298,30.48426341,11975.3,4303.9,4426.5,7470.1,22,9,20,13,13,10,8,9,2017.4,404.9327908,404.2157874,404.0853077,404.7241348
500,39.489,-107.168,5535,657,139,262,31.53,0.1774,0.4101,189,118,160,0.0033,0.0071,39.489,-107.168,2013,1236,277.5143571,273.7271505,286.9220421,290.6188059,1276,45.94722804,49.32782904,27.11465482,44.72529124,39036,19837,12143,18084,22,20,20,9,9,4,1,1,2013,399.3541322,396.9830505,397.3102721,398.3312151
501,39.52508,-119.80772,2152,2135.857143,110.5714286,283.8571429,17,0.100785714,0.177028571,251.8571429,78,143.1428571,0.001128571,0.001714286,39.52508,-119.80772,2016,407,284.100865,280.309658,292.5125852,294.6791852,426.8571429,31.75891566,34.56142571,32.73803266,41.64968207,33183.71429,11314.42857,15864,20646.42857,32,9,30,13,13,10,8,9,2016,402.329475,402.0602874,401.9502074,402.4573462
502,39.529114,-84.394005,3161,3276.222222,108.5555556,274.6666667,39.10888889,0.248577778,0.460133333,244,75.77777778,140.8888889,0.003133333,0.004255556,39.529114,-84.394005,2017.777778,580,285.6619635,282.3648687,294.0332014,296.1133097,588,29.58744809,33.08259158,26.10081136,29.63987909,15914.88889,5396.777778,6758.444444,10103.77778,22,9,20,13,13,10,8,9,2017.666667,405.6820762,404.5042757,404.3228061,405.2177057
503,39.53387,-122.190834,5282,2732.571429,68.85714286,258.5714286,34.18571429,0.267671429,0.386985714,261.7142857,30.57142857,137.2857143,0.003,0.003257143,39.53387,-122.190834,2016.428571,1066,292.0057777,289.0994034,299.0408844,289.9759666,1076.142857,27.88131567,30.42433016,29.80247221,31.29952035,14232.14286,4899.142857,6545.428571,7976.285714,31,9,30,13,13,10,8,9,2016.428571,403.2710068,403.3429016,402.9478441,403.2251603
504,39.540916,-119.74676,2145,2300.857143,113.4285714,284.2857143,23.68142857,0.162957143,0.2631,241.5714286,92.42857143,134.2857143,0.001442857,0.003628571,39.540916,-119.74676,2016.285714,406,285.0160002,281.4151454,293.5280372,295.8650949,425,27.27994157,30.01734307,30.98019111,35.33033769,28814.85714,9077.714286,14831,18881.85714,32,9,30,13,13,10,8,9,2016.285714,402.9348222,402.6438879,402.4843635,403.0592955
505,39.541515,-105.29841,5568,2510.285714,129.2857143,266.5714286,24.95714286,0.223414286,0.3798,217.1428571,94.85714286,163.8571429,0.002471429,0.005085714,39.541515,-105.29841,2016,1243,277.1216975,272.9935723,286.0568039,288.5604506,1253.571429,40.59276476,42.27148082,28.60458101,44.15302254,38492.28571,15160.57143,14899.71429,19748.28571,22,20,20,9,9,4,1,1,2016,404.5059374,403.5545093,403.5231998,404.250516
506,39.54182,-107.78413,5528.5,3351.9,112.5,296.8,26.384,0.17298,0.303,260.9,77.4,148,0.0022,0.0029,39.54182,-107.78413,2017.5,1233,280.6481525,276.5815775,290.493996,293.4550539,1227.1,29.29885877,33.05536679,30.51572607,33.93433963,18537.7,8095.6,7251.5,9875,22,9,20,13,13,10,8,9,2017.4,407.6838923,406.2313012,406.2820495,407.1957279
507,39.5513,-75.732,145,0,136,268,65.01,0.2701,0.7107,222,90,181,0.0067,0.0063,39.5513,-75.732,2013,1,292.107735,282.2137349,294.068027,295.999169,1,25.9988051,31.05266929,22.77021424,25.10569395,10209,5139,3097,4831,21,20,20,8,8,4,4,4,2013,396.1259645,401.3747797,394.1964314,402.2630577
508,39.56333,-76.20389,1460.5,2157.166667,118.1666667,282.1666667,41.48,0.356366667,0.567933333,237.5,84.33333333,156.5,0.00395,0.005433333,39.56333,-76.20389,2016.166667,284,286.2880454,282.5948829,294.7034792,296.4687218,297.3333333,34.63565996,38.66478552,31.32132418,34.36330355,18157.66667,6770.333333,7907.5,10978.83333,22,20,20,9,9,4,4,4,2016.166667,402.2342546,402.1032421,400.733752,401.7296079
509,39.56418,-77.720245,1507.5,1909.5,121,266.75,38.44,0.303575,0.530025,223.25,80,165.5,0.0052,0.00365,39.56418,-77.720245,2015.75,291,285.6344746,281.9180082,293.6957947,295.6577057,304.75,32.1308254,37.86672461,28.05450992,30.52363511,16576.25,7313.25,6564.5,8754,22,20,20,9,9,4,4,4,2015.75,401.5371451,400.1255384,400.1036195,400.9916417
510,39.567886,-104.95719,5547.5,3712.333333,122,279,30.665,0.16275,0.307866667,265.3333333,71.16666667,170,0.002533333,0.001866667,39.567886,-104.95719,2018.166667,1246,281.9856323,277.27738,290.9524088,293.5923465,1230.333333,39.48125572,38.9371469,29.47954419,46.87491686,41985.16667,12054.83333,22278,27803.33333,22,9,20,13,13,10,8,9,2018,407.7100372,406.8122762,406.5782996,407.3921959
511,39.602787,-119.24774,2129.5,2529.833333,117.3333333,286.3333333,13.47166667,0.113466667,0.173516667,254,79.83333333,157.3333333,0.000783333,0.001083333,39.602787,-119.24774,2016.666667,404,285.9432147,282.6868351,294.5118468,297.2352354,421.3333333,35.75131112,39.1115226,30.80285306,41.82040015,29038.5,9032.333333,15302,18893.33333,32,9,30,13,13,10,8,9,2016.666667,403.7346189,403.4552524,403.2510975,403.8777022
512,39.60996,-110.80075,4688,4724.8,129.2,302.4,29.23,0.25762,0.40558,251,101,160.4,0.00236,0.00394,39.60996,-110.80075,2020,866,282.3215338,278.1434126,292.5633308,295.7428606,850.6,40.3852922,42.39493831,27.48398225,44.99551388,38449.6,14176.6,17348.4,21881.6,29.2,9,28,13,13,10,8,9,2019.8,411.5538963,410.9039481,410.9990536,411.5508806
513,39.6359,-83.2605,3226.5,4350.25,124.25,268.25,68.77,0.2389,0.669175,231.5,95,153.5,0.0049,0.01065,39.6359,-83.2605,2019.5,593,289.8889524,281.8520505,293.8214144,295.6694847,591.75,30.23251849,35.17984003,28.81325438,31.71345318,13644.5,6064.5,4926.25,7042.25,20,17.5,17.5,7.75,7.75,4.5,4,4,2019.5,409.285949,411.675516,407.9121845,412.4429028
514,39.643,-105.592,5499,2509,173,235,18.46,0.1682,0.3599,138,155,192,0.0038,0.0066,39.643,-105.592,2016,1224,273.741492,269.408889,282.0397603,284.0175689,1231,52.01004503,55,50.07083333,52.27441016,35659,225,22626,34781,22,20,20,9,9,4,1,1,2016,404.2971632,403.8497427,403.680373,404.3179288
515,39.645264,-119.84003,2164,2736.111111,113.7777778,277.8888889,14.91111111,0.130055556,0.198977778,263.6666667,70.55555556,156.4444444,0.000888889,0.001244444,39.645264,-119.84003,2017,410,285.0360397,281.2633002,293.6467843,295.8774832,426.3333333,34.01156155,36.37677588,29.86299759,41.97825678,36750.11111,12787.11111,17987.33333,21658.55556,32,9,30,13,13,10,8,9,2017,404.4066396,404.1466762,404.0314743,404.5437785
516,39.64937,-79.92087,5006.5,1835.5,127,283.75,44.695,0.296725,0.55295,232.5,97.75,155.5,0.0038,0.006075,39.64937,-79.92087,2015,961,283.5659132,279.9788564,291.1741398,293.2265469,981.25,31.06874371,37.8973124,27.02026942,29.64400135,12375,6028.75,4394.5,6151.75,21.5,20,20,8.5,8.5,4,4,4,2015,400.2311271,398.2437993,398.1841455,399.4296118
517,39.68425,-74.86149,2370.5,3036,130.1,283.5,53.896,0.30452,0.60891,225,105.5,154.7,0.00442,0.00856,39.68425,-74.86149,2017.5,450,286.5032816,282.5922325,294.6826499,296.4271551,469.7,31.21704757,35.27753575,28.27341045,30.90397258,13752.6,5284.9,5882.9,8131.4,21,20,20,8,8,4,4,4,2017.4,404.7386101,404.3414017,403.983648,404.5318788
518,39.702984,-75.86477,1406.5,2511.333333,119,305.8333333,46.56833333,0.36015,0.59005,272.1666667,84.66666667,156,0.002766667,0.004366667,39.702984,-75.86477,2016.833333,277,285.772487,281.6745496,294.0463846,295.9720802,288.8333333,35.07646807,39.10123391,32.1278862,34.71781424,18433.83333,6912.833333,8165,11126.33333,22,20,20,9,9,4,4,4,2016.666667,403.5447164,402.4767659,402.3419594,403.1412953
519,39.70595,-79.012,1443.5,2941.3,137.3,261.6,68.443,0.30967,0.79504,189.6,115.8,159.1,0.00752,0.01638,39.70595,-79.012,2017.5,282,282.2877709,278.7265336,290.2456819,292.0680524,291.8,33.410397,39.7515499,29.13880594,30.69873063,18275,10898.8,4590,6086.5,14,10,10,4,4,6,4,4,2017.4,405.0763207,408.8139749,403.7021012,409.5856256
520,39.739445,-75.55806,167.5,2209.875,116.875,278.625,21.88375,0.1004375,0.217775,236.625,85,149.125,0.0016625,0.0033125,39.739445,-75.55806,2016.5,4,286.3060115,282.4186075,294.5157404,296.343918,4,26.55922457,29.91099595,29.31972357,32.71059931,14196.375,4276.375,7095.875,9647.5,22,9,20,13,13,10,8,9,2016.5,402.6966699,401.8704194,401.7348065,402.4297784
521,39.749027,-86.18627,919,2773,115.7777778,287.5555556,21.53111111,0.133333333,0.244244444,246.7777778,78.44444444,154.5555556,0.002077778,0.001944444,39.749027,-86.18627,2017.333333,159,285.1495085,281.5508427,293.6607243,295.8913495,170.5555556,28.76642579,31.55245388,27.44112834,30.201521,11444.66667,3927.888889,4282.444444,7405.777778,23.11111111,9,21.11111111,13,13,10,8,9,2017.222222,404.5194679,403.5874695,403.5334002,404.2505615
522,39.751183,-104.987625,5501.5,4919.25,148.5,267.25,5.7675,0.051275,0.094425,188,116,181.5,0.00085,0.00135,39.751183,-104.987625,2020.25,1228,282.6121587,277.9926728,291.6953183,294.4539405,1194.75,30.10474977,29.10740242,29.04257447,39.95857431,23902.5,4654.75,15120,18738.75,1,9,1,13,13,10,8,9,2020,411.7534409,410.9141792,410.7892583,411.5390663
523,39.76168,-121.84047,5377,3695.6,86.4,293.8,21.018,0.19892,0.29218,279.4,59.4,110.2,0.00144,0.00286,39.76168,-121.84047,2018,1176,291.2899147,287.6621677,298.9580391,289.9041817,1173,27.57870167,29.11407005,32.82985889,35.56547453,14261.8,2777,9045.6,10608.2,22,9,20,13,13,10,8,9,2018,407.1689211,407.6683632,407.3654171,407.1783095
524,39.773888,-75.49639,159,2508.444444,113.3333333,289.7777778,64.01,0.286188889,0.6091,261.5555556,88.11111111,138.5555556,0.0034,0.008833333,39.773888,-75.49639,2017,3,290.7802572,282.1532455,294.3928084,296.1720922,3,28.67114647,32.67045751,29.49491277,32.19579962,14915.77778,5373.111111,6971.111111,9282.333333,22,9,20,13,13,10,8,9,2017,403.7236997,402.8956771,402.7269315,408.1241385
525,39.77949,-105.00518,5508.5,3349.9,112.5,297.6,23.245,0.12668,0.22875,264.7,80.3,146.6,0.0014,0.00301,39.77949,-105.00518,2017.5,1229,282.3133422,278.1461656,291.4770539,294.0975518,1223.1,27.57021992,29.02846998,29.31805824,36.52990472,24277.7,6686.5,13375.2,16794,32,9,30,13,13,10,8,9,2017.4,407.6237979,406.5761969,406.5426911,407.3071805
526,39.785645,-84.134415,3067.5,3105.7,110.5,290.8,40.985,0.14478,0.3478,256.8,77.9,141.1,0.0032,0.00533,39.785645,-84.134415,2017.5,567,285.0118739,281.4832146,293.4074613,295.4661892,576.1,31.39467856,34.51446477,28.22688734,31.61142795,15924.1,5459.4,6786.4,10035.6,31,9,30,13,13,10,8,9,2017.4,405.088273,403.854969,403.7099054,404.5985404
527,39.789486,-86.06085,925.5,1369.25,117.75,291,39.485,0.2558,0.44715,257.25,78,163.25,0.0036,0.003275,39.789486,-86.06085,2015,160,284.764364,281.6044951,293.241741,295.3788549,173.75,31.65531569,34.27252981,28.25910936,30.80375196,14095.75,4870.5,5505.5,9149.5,31,9,30,13,13,10,8,9,2015,400.0011686,398.658709,398.5066051,399.4176629
528,39.80034,-75.21212,2281.5,3027,120.7,269.2,67.015,0.23544,0.63985,231.7,91.4,149.9,0.00499,0.00956,39.80034,-75.21212,2017.5,439,291.2961811,282.5868982,294.7736816,296.5789794,456.7,30.1001085,33.65399126,27.09605328,29.93424063,14823.9,4932.7,7084.3,9598.7,22,20,20,9,9,4,4,4,2017.4,404.7223738,405.3386382,403.78427,407.9891653
529,39.80933,-80.26567,3726,2898.111111,120.5555556,270.5555556,65.13222222,0.327955556,0.715277778,228.6666667,97.22222222,143.7777778,0.0045,0.011555556,39.80933,-80.26567,2017,687,286.5869911,281.1863757,292.4684485,294.2169444,696.4444444,32.80497991,37.68534708,31.07484982,33.06938523,16545.55556,8362,5629.444444,7335.333333,19.44444444,17.77777778,17.77777778,7.111111111,7.111111111,4.444444444,4,4,2017,404.1540823,408.6352853,402.9311976,406.9621293
530,39.810833,-86.11444,930.5,2692.833333,107.6666667,277.6666667,48.68833333,0.242066667,0.498533333,240.8333333,82.16666667,133.6666667,0.0038,0.006633333,39.810833,-86.11444,2017.166667,161,285.3913735,282.1313506,293.9319642,296.1027877,172,26.19256077,29.92333655,26.61119908,30.37847107,13883.33333,4386.333333,6179.833333,9194.833333,31,9,30,13,13,10,8,9,2017.166667,404.050758,403.5071337,403.3598646,403.905118
531,39.817223,-75.56389,150,2507.444444,119.6666667,280.3333333,87.32111111,0.2469,0.730711111,233.5555556,98.33333333,141.1111111,0.006133333,0.0149,39.817223,-75.56389,2017,2,291.4469239,282.1532455,294.3928084,296.1720922,2,30.04503997,34.69785743,28.82345678,31.55607341,15646.77778,6320,6572.444444,8867.888889,14,10,10,4,4,6,4,4,2017,403.7236997,408.3401216,402.7269315,408.9019163
532,39.831524,-89.64092,663,2728.142857,110.4285714,284.7142857,28.79571429,0.177242857,0.324257143,258.5714286,74.85714286,145.4285714,0.001857143,0.002885714,39.831524,-89.64092,2017.285714,93,285.510475,282.0858029,294.2401699,296.5732177,107.2857143,30.34864627,33.85506118,29.3208593,32.60279675,13562.85714,5791,4346.428571,7444.714286,24.57142857,9,22.85714286,13,13,10,8,9,2017.142857,404.6241104,403.8461952,403.6628722,404.4266562
533,39.835556,-75.3725,3682,2801.857143,126.4285714,262.4285714,17.19857143,0.067814286,0.164357143,210.1428571,93.71428571,158.8571429,0.001871429,0.002657143,39.835556,-75.3725,2016.857143,683,285.9830383,281.8047566,294.3193458,296.1434464,690.8571429,27.72132425,30.65889085,29.51593289,32.56616963,15435.42857,4903.714286,7798,10250.57143,14.28571429,9,22,13,13,10,8,9,2016.857143,403.4471536,402.6088167,402.4455817,403.1774085
534,39.83812,-104.94984,5482,3542.428571,118.2857143,270.7142857,29.29142857,0.134614286,0.302885714,235.1428571,91.14285714,145.5714286,0.001871429,0.005685714,39.83812,-104.94984,2017.857143,1226,282.8576347,278.6624291,292.0462188,294.4559139,1216.428571,28.4414705,30.11009072,29.61318763,35.56443494,26257.28571,7884.857143,13620,17489.71429,30.57142857,9,28.57142857,13,13,10,8,9,2017.714286,406.9939636,406.0488282,405.8265269,406.695112
535,39.866833,-88.92559,607.5,2845.1,140.7,270.9,51.37,0.20679,0.54843,212.7,93.3,189.5,0.00677,0.00475,39.866833,-88.92559,2017.5,82,285.8142329,281.5988704,293.9111474,296.1791901,96.2,30.26616231,32.88021105,29.67964764,33.24127045,13963.9,5272.8,4997.8,8337.6,31,9,30,13,13,10,8,9,2017.4,404.8856448,404.2910296,404.1442931,405.4691716
536,39.91541,-91.33587,585,2590,152,315,27.44,0.319,0.4636,270,90,203,0.0022,0.0013,39.91541,-91.33587,2017,97,286.7325377,284.6834517,294.7374289,296.810423,111,35.89977804,39.07447775,32.10615856,35.56333677,18539,8812,5570,9034,22,20,20,9,9,4,4,4,2017,404.9726995,404.0591448,403.4318408,404.4327361
537,39.93456,-75.12522,2380.5,3037,123.6,288.1,30.301,0.10151,0.2597,247.6,87.5,160.1,0.00221,0.00285,39.93456,-75.12522,2017.5,451,286.182886,282.2006012,294.5733643,296.3952562,470.7,27.21973212,29.78966865,29.68573069,32.75931414,14414,3923.9,7544.2,10261.4,22,9,20,13,13,10,8,9,2017.4,404.7223738,403.9386382,403.78427,404.4891653
538,39.9428,-81.3373,3077.5,3106.7,125.4,269.9,67.596,0.29633,0.71891,219.7,103.3,147.8,0.00531,0.01439,39.9428,-81.3373,2017.5,568,287.8054473,281.3338016,292.9583314,294.8456845,577.1,33.86255352,38.44305061,32.92557928,35.23532218,17038.9,8351.7,5808.3,7822.5,21,20,20,8,8,4,4,4,2017.4,405.1552933,408.9693886,403.8999105,409.0074418
539,39.95721,-105.23846,5497,1290.333333,132.3333333,261.6666667,40.14666667,0.217,0.472866667,204.6666667,105.3333333,159,0.003366667,0.007166667,39.95721,-105.23846,2014,1221,279.3632403,275.1695486,288.6458933,290.9396448,1252.333333,36.31858958,39.25346572,31.73897786,40.13063881,35577.33333,13162,14019,18822.33333,31,9,30,13,13,10,8,9,2014,400.6847012,399.4593159,399.3045393,400.1517745
540,39.96111,-77.475555,3717,2897.111111,139.8888889,265.4444444,52.09,0.291988889,0.645777778,189.4444444,118.1111111,161.5555556,0.0059,0.011633333,39.96111,-77.475555,2017,686,284.5100853,280.5668003,293.0243498,294.8921578,695.4444444,34.27082352,37.98080604,34.38167557,36.50141345,14931.44444,7229.333333,5333,7091.222222,14,10,10,4,4,6,4,4,2017,403.9450844,405.8671367,402.6253502,405.1343823
541,39.96523,-82.95549,3241,1649.6,111.8,270.2,39.842,0.28404,0.49292,236.8,85.2,138,0.00268,0.00558,39.96523,-82.95549,2015,595,284.6106906,281.0672562,292.8954112,294.9293973,617,28.44804557,31.85148878,25.2239535,29.12617436,12493.4,3767,5686.8,8467,22,9,20,13,13,10,8,9,2015,399.9444947,398.424943,398.3625036,399.2808192
